No,Type,Title,Authors,Volume,Issue,Published,Status,DOI,Paper_Link
31,Method,Local optimization cropping and boundary enhancement for end-to-end weakly-supervised segmentation network,"Weizheng Wang, Chao Zeng, Haonan Wang, Lei Zhou",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104260,https://doi.org/10.1016/j.cviu.2024.104260
32,Method,Graph-based Dense Event Grounding with relative positional encoding,"Jianxiang Dong, Zhaozheng Yin",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104257,https://doi.org/10.1016/j.cviu.2024.104257
33,Method,Spatio-Temporal Dynamic Interlaced Network for 3D human pose estimation in video,"Feiyi Xu, Jifan Wang, Ying Sun, Jin Qi, Zhenjiang Dong, Yanfei Sun",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104258,https://doi.org/10.1016/j.cviu.2024.104258
34,Method,Adaptive semantic guidance network for video captioning,"Yuanyuan Liu, Hong Zhu, Zhong Wu, Sen Du, Shuning Wu, Jing Shi",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104255,https://doi.org/10.1016/j.cviu.2024.104255
35,Method,Multi-domain conditional prior network for water-related optical image enhancement,"Tianyu Wei, Dehuan Zhang, Zongxin He, Rui Zhou, Xiangfu Meng",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104251,https://doi.org/10.1016/j.cviu.2024.104251
36,Method,RS3Lip: Consistency for remote sensing image classification on part embeddings using self-supervised learning and CLIP,"Ankit Jha, Mainak Singha, Avigyan Bhattacharya, Biplab Banerjee",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104254,https://doi.org/10.1016/j.cviu.2024.104254
37,Method,Adversarial intensity awareness for robust object detection,"Jikang Cheng, Baojin Huang, Yan Fang, Zhen Han, Zhongyuan Wang",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104252,https://doi.org/10.1016/j.cviu.2024.104252
38,Method,DA2: Distribution-agnostic adaptive feature adaptation for one-class classification,"Zilong Zhang, Zhibin Zhao, Xingwu Zhang, Xuefeng Chen",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104256,https://doi.org/10.1016/j.cviu.2024.104256
39,Method,Building extraction from remote sensing images with deep learning: A survey on vision techniques,"Yuan Yuan, Xiaofeng Shi, Junyu Gao",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104253,https://doi.org/10.1016/j.cviu.2024.104253
40,Method,Full-body virtual try-on using top and bottom garments with wearing style control,"Soonchan Park, Jinah Park",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104259,https://doi.org/10.1016/j.cviu.2024.104259
41,Method,As-Global-As-Possible stereo matching with Sparse Depth Measurement Fusion,"Peng Yao, Haiwei Sang",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104268,https://doi.org/10.1016/j.cviu.2024.104268
42,Method,YES: You should Examine Suspect cues for low-light object detection,"Shu Ye, Wenxin Huang, Wenxuan Liu, Liang Chen, Xiao Wang, Xian Zhong",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104271,https://doi.org/10.1016/j.cviu.2024.104271
43,Method,Nonlocal Gaussian scale mixture modeling for hyperspectral image denoising,"Ling Ding, Qiong Wang, Yin Poo, Xinggan Zhang",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104270,https://doi.org/10.1016/j.cviu.2024.104270
44,Method,Cleanness-navigated-contamination network: A unified framework for recovering regional degradation,"Qianhao Yu, Naishan Zheng, Jie Huang, Feng Zhao",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104274,https://doi.org/10.1016/j.cviu.2024.104274
45,Method,SSL-Rehab: Assessment of physical rehabilitation exercises through self-supervised learning of 3D skeleton representations,"Ikram Kourbane, Panagiotis Papadakis, Mihai Andries",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104275,https://doi.org/10.1016/j.cviu.2024.104275
46,Method,ASELMAR: Active and semi-supervised learning-based framework to reduce multi-labeling efforts for activity recognition,"Aydin Saribudak, Sifan Yuan, Chenyang Gao, Waverly V. Gestrich-Thompson, Zachary P. Milestone, Randall S. Burd, Ivan Marsic",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104269,https://doi.org/10.1016/j.cviu.2024.104269
47,Method,Self-supervised vision transformers for semantic segmentation,"Xianfan Gu, Yingdong Hu, Chuan Wen, Yang Gao",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104272,https://doi.org/10.1016/j.cviu.2024.104272
48,Method,Gaussian Splatting with NeRF-based color and opacity,"Dawid Malarz, Weronika Smolak-Dyżewska, Jacek Tabor, Sławomir Tadeja, Przemysław Spurek",251,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104273,https://doi.org/10.1016/j.cviu.2024.104273
49,Method,Illumination-aware and structure-guided transformer for low-light image enhancement,"Guodong Fan, Zishu Yao, Min Gan",252,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104276,https://doi.org/10.1016/j.cviu.2024.104276
50,Method,Joint Generating Terminal Correction Imaging method for modular LED integral imaging systems,"Tianshu Li, Shigang Wang",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104279,https://doi.org/10.1016/j.cviu.2025.104279
51,Method,Corrigendum to “LightSOD: Towards lightweight and efficient network for salient object detection” [J. Comput. Vis. Imag. Underst. 249 (2024) 104148],"Thien-Thu Ngo, Hoang Ngoc Tran, Md. Delowar Hossain, Eui-Nam Huh",252,,2025-2,Issue/Volume,10.1016/j.cviu.2024.104277,https://doi.org/10.1016/j.cviu.2024.104277
52,Method,Guided image filtering-conventional to deep models: A review and evaluation study,"Weimin Yuan, Yinuo Wang, Cai Meng, Xiangzhi Bai",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104278,https://doi.org/10.1016/j.cviu.2025.104278
53,Method,Rebalanced supervised contrastive learning with prototypes for long-tailed visual recognition,"Xuhui Chang, Junhai Zhai, Shaoxin Qiu, Zhengrong Sun",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104291,https://doi.org/10.1016/j.cviu.2025.104291
54,Method,Graph-based Moving Object Segmentation for underwater videos using semi-supervised learning,"Meghna Kapoor, Wieke Prummel, Jhony H. Giraldo, Badri Narayan Subudhi, Anastasia Zakharova, Thierry Bouwmans, Ankur Bansal",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104290,https://doi.org/10.1016/j.cviu.2025.104290
55,Method,DM-Align: Leveraging the power of natural language instructions to make changes to images,"Maria-Mihaela Trusca, Tinne Tuytelaars, Marie-Francine Moens",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104292,https://doi.org/10.1016/j.cviu.2025.104292
56,Method,Semantic scene understanding through advanced object context analysis in image,"Luis Hernando Ríos González, Sebastián López Flórez, Alfonso González-Briones, Fernando de la Prieta",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104299,https://doi.org/10.1016/j.cviu.2025.104299
57,Method,Learning to mask and permute visual tokens for Vision Transformer pre-training,"Lorenzo Baraldi, Roberto Amoroso, Marcella Cornia, Lorenzo Baraldi, Andrea Pilzer, Rita Cucchiara",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104294,https://doi.org/10.1016/j.cviu.2025.104294
58,Method,RelFormer: Advancing contextual relations for transformer-based dense captioning,"Weiqi Jin, Mengxue Qu, Caijuan Shi, Yao Zhao, Yunchao Wei",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104300,https://doi.org/10.1016/j.cviu.2025.104300
59,Method,Fake News Detection Based on BERT Multi-domain and Multi-modal Fusion Network,"Kai Yu, Shiming Jiao, Zhilong Ma",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104301,https://doi.org/10.1016/j.cviu.2025.104301
60,Method,MASK_LOSS guided non-end-to-end image denoising network based on multi-attention module with bias rectified linear unit and absolute pooling unit,"Jing Zhang, Jingcheng Yu, Zhicheng Zhang, Congyao Zheng, Yao Le, Yunsong Li",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104302,https://doi.org/10.1016/j.cviu.2025.104302
61,Method,Beyond shadows and light: Odyssey of face recognition for social good,"Chiranjeev Chiranjeev, Muskan Dosi, Shivang Agarwal, Jyoti Chaudhary, Pranav Pant, Mayank Vatsa, Richa Singh",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104293,https://doi.org/10.1016/j.cviu.2025.104293
62,Method,Comparing Human Pose Estimation through deep learning approaches: An overview,"Gaetano Dibenedetto, Stefanos Sotiropoulos, Marco Polignano, Giuseppe Cavallo, Pasquale Lops",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104297,https://doi.org/10.1016/j.cviu.2025.104297
63,Method,Incorporating degradation estimation in light field spatial super-resolution,"Zeyu Xiao, Zhiwei Xiong",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104295,https://doi.org/10.1016/j.cviu.2025.104295
64,Method,Collaborative Neural Painting,"Nicola Dall’Asen, Willi Menapace, Elia Peruzzo, Enver Sangineto, Yiming Wang, Elisa Ricci",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104298,https://doi.org/10.1016/j.cviu.2025.104298
65,Method,Large-scale Riemannian meta-optimization via subspace adaptation,"Peilin Yu, Yuwei Wu, Zhi Gao, Xiaomeng Fan, Yunde Jia",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104306,https://doi.org/10.1016/j.cviu.2025.104306
66,Method,Luminance prior guided Low-Light 4C catenary image enhancement,"Zhenhua Xue, Jun Luo, Zhenlin Wei",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104287,https://doi.org/10.1016/j.cviu.2025.104287
67,Method,Mask prior generation with language queries guided networks for referring image segmentation,"Jinhao Zhou, Guoqiang Xiao, Michael S. Lew, Song Wu",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104296,https://doi.org/10.1016/j.cviu.2025.104296
68,Method,Adversarial Semi-supervised domain adaptation for semantic segmentation: A new role for labeled target samples,"Marwa Kechaou, Mokhtar Z. Alaya, Romain Hérault, Gilles Gasso",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104305,https://doi.org/10.1016/j.cviu.2025.104305
69,Method,Semantic-preserved point-based human avatar,"Lixiang Lin, Jianke Zhu",252,,2025-2,Issue/Volume,10.1016/j.cviu.2025.104307,https://doi.org/10.1016/j.cviu.2025.104307
70,Method,Monocular per-object distance estimation with Masked Object Modeling,"Aniello Panariello, Gianluca Mancusi, Fedy Haj Ali, Angelo Porrello, Simone Calderara, Rita Cucchiara",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104303,https://doi.org/10.1016/j.cviu.2025.104303
71,Method,A multi-modal explainability approach for human-aware robots in multi-party conversation,"Iveta Bečková, Štefan Pócoš, Giulia Belgiovine, Marco Matarese, Omar Eldardeer, Alessandra Sciutti, Carlo Mazzola",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104304,https://doi.org/10.1016/j.cviu.2025.104304
72,Method,Exploring plain ViT features for multi-class unsupervised visual anomaly detection,"Jiangning Zhang, Xuhai Chen, Yabiao Wang, Chengjie Wang, Yong Liu, Xiangtai Li, Ming-Hsuan Yang, Dacheng Tao",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104308,https://doi.org/10.1016/j.cviu.2025.104308
73,Method,Cartoon character recognition based on portrait style fusion,"De Li, Zhenyi Jin, Xun Jin",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104316,https://doi.org/10.1016/j.cviu.2025.104316
74,Method,Incremental few-shot instance segmentation via feature enhancement and prototype calibration,"Weixiang Gao, Caijuan Shi, Rui Wang, Ao Cai, Changyu Duan, Meiqin Liu",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104317,https://doi.org/10.1016/j.cviu.2025.104317
75,Method,When super-resolution meets camouflaged object detection: A comparison study,"Juan Wen, Shupeng Cheng, Weiyan Hou, Luc Van Gool, Radu Timofte",253,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104321,https://doi.org/10.1016/j.cviu.2025.104321
76,Method,Incremental few-shot instance segmentation without fine-tuning on novel classes,"Luofeng Zhang, Libo Weng, Yuanming Zhang, Fei Gao",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104323,https://doi.org/10.1016/j.cviu.2025.104323
77,Method,Navigating social contexts: A transformer approach to relationship recognition,"Lorenzo Berlincioni, Luca Cultrera, Marco Bertini, Alberto Del Bimbo",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104327,https://doi.org/10.1016/j.cviu.2025.104327
78,Method,Efficient feature selection for pre-trained vision transformers,"Lan Huang, Jia Zeng, Mengqiang Yu, Weiping Ding, Xingyu Bai, Kangping Wang",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104326,https://doi.org/10.1016/j.cviu.2025.104326
79,Method,Mandala simplification: Sacred symmetry meets minimalism,"Tusita Sarkar, Preetam Chayan Chatterjee, Partha Bhowmick",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104319,https://doi.org/10.1016/j.cviu.2025.104319
80,Method,View-to-label: Multi-view consistency for self-supervised monocular 3D object detection,"Issa Mouawad, Nikolas Brasch, Fabian Manhardt, Federico Tombari, Francesca Odone",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104320,https://doi.org/10.1016/j.cviu.2025.104320
81,Method,Brain tumor image segmentation based on shuffle transformer-dynamic convolution and inception dilated convolution,"Lifang Zhou, Ya Wang",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104324,https://doi.org/10.1016/j.cviu.2025.104324
82,Method,Joint image-instance spatial–temporal attention for few-shot action recognition,"Zefeng Qian, Chongyang Zhang, Yifei Huang, Gang Wang, Jiangyong Ying",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104322,https://doi.org/10.1016/j.cviu.2025.104322
83,Method,Lifelong visible–infrared person re-identification via replay samples domain-modality-mix reconstruction and cross-domain cognitive network,"Xianyu Zhu, Guoqiang Xiao, Michael S. Lew, Song Wu",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104328,https://doi.org/10.1016/j.cviu.2025.104328
84,Method,Dynamic Anchor: Density Map Guided Small Object Detector for Tiny Persons,"Xingzhou Xu, Zhaoyong Mao, Xin Wang, Qinhao Tu, Junge Shen",255,,2025-4,Issue/Volume,10.1016/j.cviu.2025.104325,https://doi.org/10.1016/j.cviu.2025.104325
85,Method,Establishing a unified evaluation framework for human motion generation: A comparative analysis of metrics,"Ali Ismail-Fawaz, Maxime Devanne, Stefano Berretti, Jonathan Weber, Germain Forestier",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104337,https://doi.org/10.1016/j.cviu.2025.104337
86,Method,Spatial and temporal beliefs for mistake detection in assembly tasks,"Guodong Ding, Fadime Sener, Shugao Ma, Angela Yao",254,,2025-3,Issue/Volume,10.1016/j.cviu.2025.104338,https://doi.org/10.1016/j.cviu.2025.104338
87,Method,FrTrGAN: Single image dehazing using the frequency component of transmission maps in the generative adversarial network,"Pulkit Dwivedi, Soumendu Chakraborty",255,,2025-4,Issue/Volume,10.1016/j.cviu.2025.104336,https://doi.org/10.1016/j.cviu.2025.104336
88,Method,Hexagonal mesh-based neural rendering for real-time rendering and fast reconstruction,"Yisu Zhang, Jianke Zhu, Lixiang Lin",255,,2025-4,Issue/Volume,10.1016/j.cviu.2025.104335,https://doi.org/10.1016/j.cviu.2025.104335
89,Method,Syntactically and semantically enhanced captioning network via hybrid attention and POS tagging prompt,"Deepali Verma, Tanima Dutta",255,,2025-4,Issue/Volume,10.1016/j.cviu.2025.104340,https://doi.org/10.1016/j.cviu.2025.104340
90,Method,Adversarial Style Mixup and Improved Temporal Alignment for Cross-Domain Few-Shot Action Recognition,"Kaiyan Cao, Jiawen Peng, Jiaxin Chen, Xinyuan Hou, Andy J. Ma",255,,2025-4,Issue/Volume,10.1016/j.cviu.2025.104341,https://doi.org/10.1016/j.cviu.2025.104341
91,Method,Uncertainty estimation using boundary prediction for medical image super-resolution,"Samiran Dey, Partha Basuchowdhuri, Debasis Mitra, Robin Augustine, Sanjoy Kumar Saha, Tapabrata Chakraborti",256,,2025-5,Issue/Volume,10.1016/j.cviu.2025.104349,https://doi.org/10.1016/j.cviu.2025.104349
92,Method,Local Consistency Guidance: Personalized Stylization Method of Face Video,"Wancheng Feng, Yingchao Liu, Jiaming Pei, Guangliang Cheng, Lukun Wang",257,,2025-6,Issue/Volume,10.1016/j.cviu.2025.104339,https://doi.org/10.1016/j.cviu.2025.104339
93,Method,MF-LPR 2 : Multi-frame license plate image restoration and recognition using optical flow,"Kihyun Na, Junseok Oh, Youngkwan Cho, Bumjin Kim, Sungmin Cho, Jinyoung Choi, Injung Kim",256,,2025-5,Issue/Volume,10.1016/j.cviu.2025.104361,https://doi.org/10.1016/j.cviu.2025.104361
94,Method,Modality mixer exploiting complementary information for multi-modal action recognition,"Sumin Lee, Sangmin Woo, Muhammad Adi Nugroho, Changick Kim",256,,2025-5,Issue/Volume,10.1016/j.cviu.2025.104358,https://doi.org/10.1016/j.cviu.2025.104358
95,Method,Extensions in channel and class dimensions for attention-based knowledge distillation,"Liangtai Zhou, Weiwei Zhang, Banghui Zhang, Yufeng Guo, Junhuang Wang, Xiaobin Li, Jianqing Zhu",257,,2025-6,Issue/Volume,10.1016/j.cviu.2025.104359,https://doi.org/10.1016/j.cviu.2025.104359
96,Method,Learning temporal-aware representation for controllable interventional radiology imaging,"Wei Si, Zhaolin Zheng, Zhewei Huang, Xi-Ming Xu, Ruijue Wang, Ji-Gang Bao, Qiang Xiong, Xiantong Zhen, Jun Xu",257,,2025-6,Issue/Volume,10.1016/j.cviu.2025.104360,https://doi.org/10.1016/j.cviu.2025.104360
97,Method,Structure perception and edge refinement network for monocular depth estimation,"Shuangquan Zuo, Yun Xiao, Xuanhong Wang, Hao Lv, Hongwei Chen",256,,2025-5,Issue/Volume,10.1016/j.cviu.2025.104348,https://doi.org/10.1016/j.cviu.2025.104348
98,Method,A deep reinforcement active learning method for multi-label image classification,"Qing Cai, Ran Tao, Xiufen Fang, Xiurui Xie, Guisong Liu",257,,2025-6,Issue/Volume,10.1016/j.cviu.2025.104351,https://doi.org/10.1016/j.cviu.2025.104351
99,Method,Few-shot object detection via synthetic features with optimal transport,"Anh-Khoa Nguyen Vu, Thanh-Toan Do, Vinh-Tiep Nguyen, Tam Le, Minh-Triet Tran, Tam V. Nguyen",257,,2025-6,Issue/Volume,10.1016/j.cviu.2025.104350,https://doi.org/10.1016/j.cviu.2025.104350
100,Method,Convolutional neural network framework for deepfake detection: A diffusion-based approach,"Emmanuel Pintelas, Ioannis E. Livieris",257,,2025-6,Issue/Volume,10.1016/j.cviu.2025.104375,https://doi.org/10.1016/j.cviu.2025.104375
101,Method,Local Gaussian ensemble for arbitrary-scale image super-resolution,"Chuan Chen, Weiwei Wang, Xixi Jia, Xiangchu Feng, Hanjia Wei",257,,2025-6,Issue/Volume,10.1016/j.cviu.2025.104372,https://doi.org/10.1016/j.cviu.2025.104372
102,Method,RAFNet: Rotation-aware anchor-free framework for geospatial object detection,"Liwei Deng, Yangyang Tan, Songyu Chen",257,,2025-6,Issue/Volume,10.1016/j.cviu.2025.104373,https://doi.org/10.1016/j.cviu.2025.104373
