No,Type,Title,Authors,Decision,Paper_Link,PDF_Link
1,Dataset,PolypSense3D: A Multi-Source Benchmark Dataset for Depth-Aware Polyp Size Measurement in Endoscopy,"Ruyu Liu, Lin Wang, Zhou Mingming, Jianhua Zhang, ZHANG HAOYU, Xiufeng Liu, Xu Cheng, Sixian Chan, Shen yanbin, Dai Sheng, Yuping Yan, Yaochu Jin, Lingjuan Lyu",Accept (poster),https://openreview.net/forum?id=138y2wo6ok,https://openreview.net/pdf?id=138y2wo6ok
2,Dataset,Reconstructing Heterogeneous Biomolecules via Hierarchical Gaussian Mixtures and Part Discovery,"Shayan Shekarforoush, David Lindell, Marcus Brubaker, David Fleet",Accept (poster),https://openreview.net/forum?id=CCbXvvcdF9,https://openreview.net/pdf?id=CCbXvvcdF9
3,Dataset,Test-Time Adaptation of Vision-Language Models for Open-Vocabulary Semantic Segmentation,"Mehrdad Noori, David OSOWIECHI, Gustavo Vargas Hakim, Ali Bahri, Moslem Yazdanpanah, Sahar Dastani, Farzad Beizaee, Ismail Ayed, Christian Desrosiers",Accept (poster),https://openreview.net/forum?id=CH76rSKWZr,https://openreview.net/pdf?id=CH76rSKWZr
4,Dataset,CoralVQA: A Large-Scale Visual Question Answering Dataset for Coral Reef Image Understanding,"hongyong han, Wei Wang, Gaowei Zhang, Mingjie Li, Yi Wang",Accept (oral),https://openreview.net/forum?id=iRsZHAMNHL,https://openreview.net/pdf?id=iRsZHAMNHL
5,Dataset,PolyMath: Evaluating Mathematical Reasoning in Multilingual Contexts,"Yiming Wang, Pei Zhang, Jialong Tang, Hao-Ran Wei, Baosong Yang, Rui Wang, Chenshu Sun, Feitong Sun, Jiran Zhang, Junxuan Wu, Qiqian Cang, Yichang Zhang, Fei Huang, Junyang Lin, Fei Huang, Jingren Zhou",Accept (poster),https://openreview.net/forum?id=B1vCImy6yI,https://openreview.net/pdf?id=B1vCImy6yI
6,Dataset,Linguini: A benchmark for language-agnostic linguistic reasoning,"Eduardo Sánchez, Belen Alastruey, Christophe Ropers, Arina Turkatenko, Pontus Lars Erik Saito Stenetorp, Mikel Artetxe, Marta Ruiz Costa-jussà",Accept (poster),https://openreview.net/forum?id=CCBPSxWOhi,https://openreview.net/pdf?id=CCBPSxWOhi
7,Dataset,SSRB: Direct Natural Language Querying to Massive Heterogeneous Semi-Structured Data,"Xin Zhang, Mingxin Li, Yanzhao Zhang, Dingkun Long, Yongqi Li, Yinghui Li, Pengjun Xie, Meishan Zhang, Wenjie Li, Min Zhang, Philip S Yu",Accept (poster),https://openreview.net/forum?id=LuMGoG6lBA,https://openreview.net/pdf?id=LuMGoG6lBA
8,Dataset,OpenGU: A Comprehensive Benchmark for Graph Unlearning,"Bowen Fan, Yuming Ai, Xunkai Li, Zhilin Guo, LEI ZHU, Guang Zeng, Rong-Hua Li, Guoren Wang",Accept (poster),https://openreview.net/forum?id=OryQSR2JUT,https://openreview.net/pdf?id=OryQSR2JUT
9,Dataset,ChemX: A Collection of Chemistry Datasets for Benchmarking Automated Information Extraction,"Anastasia Vepreva, Julia Razlivina, Mariia Eremeyeva, Nina Gubina, Anastasia Orlova, Aleksei Dmitrenko, Kapranova Xenia, Susan Jyakhwo, Nikita Vasilev, Arsen Sarkisyan, Ivan Chernyshov, Vladimir Vinogradov, Andrei Dmitrenko",Accept (poster),https://openreview.net/forum?id=PU4AcbqKp4,https://openreview.net/pdf?id=PU4AcbqKp4
10,Dataset,MUVR: A Multi-Modal Untrimmed Video Retrieval Benchmark with Multi-Level Visual Correspondence,"Yue Feng, Jinwei Hu, Qijia Lu, Jiawei Niu, Li Tan, Shuo Yuan, Ziyi Yan, Yizhen Jia, Qingzhi He, Shiping Ge, Ethan Chen, Wentong Li, Limin Wang, Jie Qin",Accept (poster),https://openreview.net/forum?id=Ub196uN2Hz,https://openreview.net/pdf?id=Ub196uN2Hz
11,Dataset,OCRBench v2: An Improved Benchmark for Evaluating Large Multimodal Models on Visual Text Localization and Reasoning,"Ling Fu, Zhebin Kuang, Jiajun Song, Mingxin Huang, Biao Yang, Yuzhe Li, Linghao Zhu, Qidi Luo, Xinyu Wang, Hao Lu, Zhang Li, Guozhi Tang, Bin Shan, Chunhui Lin, Qi Liu, Binghong Wu, Hao Feng, Hao Liu, Can Huang, Jingqun Tang, Wei Chen, Lianwen Jin, Yuliang Liu, Xiang Bai",Accept (poster),https://openreview.net/forum?id=Vb6i3Dp24N,https://openreview.net/pdf?id=Vb6i3Dp24N
12,Dataset,PhysDrive: A Multimodal Remote Physiological Measurement Dataset for In-vehicle Driver Monitoring,"Wang, Xiao Yang, Qingyong Hu, Jack Tang, Can Liu, Dengbo He, Yuntao Wang, Yingcong Chen, Kaishun Wu",Accept (poster),https://openreview.net/forum?id=VhRelRY9ii,https://openreview.net/pdf?id=VhRelRY9ii
13,Dataset,Care-PD: A Multi-Site Anonymized Clinical Dataset for Parkinson’s Disease Gait Assessment,"Vida Adeli, Ivan Klabučar, Javad Rajabi, Benjamin Filtjens, Soroush Mehraban, Diwei Wang, Trung Hieu Hoang, Minh Do, Hyewon Seo, Candice MULLER, Daniel Coelho, Claudia de Oliveira, Pieter Ginis, Moran Gilat, Alice Nieuwboer, Joke Spildooren, J. Mckay, Hyeokhyen Kwon, Gari Clifford, Christine Esper, Stewart Factor, Imari Genias, Amirhossein Dadashzadeh, Leia Shum, Alan Whone, Majid Mirmehdi, Andrea Iaboni, Babak Taati",Accept (poster),https://openreview.net/forum?id=bDBxf9f5Li,https://openreview.net/pdf?id=bDBxf9f5Li
14,Dataset,Resource-Constrained Federated Continual Learning: What Does Matter?,"Yichen Li, Yuying Wang, Jiahua Dong, Haozhao Wang, Yining Qi, Rui Zhang, Ruixuan Li",Accept (poster),https://openreview.net/forum?id=5aIVAGHCa5,https://openreview.net/pdf?id=5aIVAGHCa5
15,Dataset,MSTAR: Box-free Multi-query Scene Text Retrieval with Attention Recycling,"Liang Yin, Xudong Xie, Zhang Li, Xiang Bai, Yuliang Liu",Accept (poster),https://openreview.net/forum?id=IfYBGaVFuD,https://openreview.net/pdf?id=IfYBGaVFuD
16,Dataset,NAUTILUS: A Large Multimodal Model for Underwater Scene Understanding,"Wei Xu, Cheng Wang, Dingkang Liang, Zongchuang Zhao, Xingyu Jiang, Peng Zhang, Xiang Bai",Accept (poster),https://openreview.net/forum?id=QKOdOlfzSe,https://openreview.net/pdf?id=QKOdOlfzSe
17,Dataset,CymbaDiff: Structured Spatial Diffusion for Sketch-based 3D Semantic Urban Scene Generation,"Li Liang, Bo Miao, Xinyu Wang, NAVEED AKHTAR, Jordan Vice, Ajmal Mian",Accept (poster),https://openreview.net/forum?id=hFyIIqmcqf,https://openreview.net/pdf?id=hFyIIqmcqf
18,Dataset,Rectifying Soft-Label Entangled Bias in Long-Tailed Dataset Distillation,"Chenyang Jiang, Hang Zhao, Xinyu Zhang, Zhengcen Li, Qiben Shan, Shaocong Wu, Jingyong Su",Accept (poster),https://openreview.net/forum?id=x7EjzpW5XC,https://openreview.net/pdf?id=x7EjzpW5XC
19,Dataset,Sample-Efficient Tabular Self-Play for Offline Robust Reinforcement Learning,"Na Li, Zewu Zheng, Wei Ni, Hangguan Shan, Wenjie Zhang, Xinyu Li",Accept (poster),https://openreview.net/forum?id=xVsC90U8yl,https://openreview.net/pdf?id=xVsC90U8yl
20,Dataset,SAVVY: Spatial Awareness via Audio-Visual LLMs through Seeing and Hearing,"Mingfei Chen, Zijun Cui, Xiulong Liu, Jinlin Xiang, Yang Zheng, Jingyuan Li, Eli Shlizerman",Accept (oral),https://openreview.net/forum?id=zwCb9cKHpd,https://openreview.net/pdf?id=zwCb9cKHpd
21,Dataset,Artificial Hivemind: The Open-Ended Homogeneity of Language Models (and Beyond),"Liwei Jiang, Yuanjun Chai, Margaret Li, Mickel Liu, Raymond Fok, Nouha Dziri, Yulia Tsvetkov, Maarten Sap, Yejin Choi",Accept (oral),https://openreview.net/forum?id=saDOrrnNTz,https://openreview.net/pdf?id=saDOrrnNTz
22,Dataset,Envisioning Beyond the Pixels: Benchmarking Reasoning-Informed Visual Editing,"Xiangyu Zhao, Peiyuan Zhang, Kexian Tang, Xiaorong Zhu, Hao Li, Wenhao Chai, Zicheng Zhang, Renqiu Xia, Guangtao Zhai, Junchi Yan, Hua Yang, Xue Yang, Haodong Duan",Accept (oral),https://openreview.net/forum?id=T3UksaPK64,https://openreview.net/pdf?id=T3UksaPK64
23,Dataset,Perception Encoder: The best visual embeddings are not at the output of the network,"Daniel Bolya, Po-Yao Huang, Peize Sun, Jang Hyun Cho, Andrea Madotto, Chen Wei, Tengyu Ma, Jiale Zhi, Jathushan Rajasegaran, Hanoona Bangalath, Junke Wang, Marco Monteiro, Hu Xu, Shiyu Dong, Nikhila Ravi, Shang-Wen Li, Piotr Dollar, Christoph Feichtenhofer",Accept (oral),https://openreview.net/forum?id=INqBOmwIpG,https://openreview.net/pdf?id=INqBOmwIpG
24,Dataset,Tight Lower Bounds and Improved Convergence in Performative Prediction,"Pedram Khorsandi, Rushil Gupta, Mehrnaz Mofakhami, Simon Lacoste-Julien, Gauthier Gidel",Accept (poster),https://openreview.net/forum?id=1ajMY3nUKg,https://openreview.net/pdf?id=1ajMY3nUKg
25,Dataset,SSIMBaD: Sigma Scaling with SSIM-Guided Balanced Diffusion for AnimeFace Colorization,"Junpyo Seo, HanbinKoo, jieun yook, Byung-Ro Moon",Accept (poster),https://openreview.net/forum?id=qO7j8ymv5I,https://openreview.net/pdf?id=qO7j8ymv5I
26,Dataset,CausalVerse: Benchmarking Causal Representation Learning with Configurable High-Fidelity Simulations,"Guangyi Chen, Yunlong Deng, Peiyuan Zhu, Yan Li, Yifan Shen, Zijian Li, Kun Zhang",Accept (spotlight),https://openreview.net/forum?id=R55b2K5KmA,https://openreview.net/pdf?id=R55b2K5KmA
27,Dataset,TRIDENT: Tri-Modal Molecular Representation Learning with Taxonomic Annotations and Local Correspondence,"Feng Jiang, Mangal Prakash, Hehuan Ma, Jianyuan Deng, Yuzhi Guo, Maolaaisha Aminanmu, Tommaso Mansi, Rui Liao, Junzhou Huang",Accept (spotlight),https://openreview.net/forum?id=M6l3pyvUfr,https://openreview.net/pdf?id=M6l3pyvUfr
28,Dataset,ForgerySleuth: Empowering Multimodal Large Language Models for Image Manipulation Detection,"Zhihao Sun, Haoran Jiang, Haoran Chen, Yixin Cao, Xipeng Qiu, Zuxuan Wu, Yu-Gang Jiang",Accept (poster),https://openreview.net/forum?id=1mokb8ohOQ,https://openreview.net/pdf?id=1mokb8ohOQ
29,Dataset,Struct2D: A Perception-Guided Framework for Spatial Reasoning in MLLMs,"Fangrui Zhu, Hanhui Wang, Yiming Xie, Jing Gu, Tianye Ding, Jianwei Yang, Huaizu Jiang",Accept (poster),https://openreview.net/forum?id=rbIlWjTFKj,https://openreview.net/pdf?id=rbIlWjTFKj
30,Dataset,Under the Shadow: Exploiting Opacity Variation for Fine-grained Shadow Detection,"Xiaotian Qiao, Ke Xu, Xianglong Yang, Ruijie Dong, Xiaofang Xia, Jiangtao Cui",Accept (poster),https://openreview.net/forum?id=MQ91RWfxMD,https://openreview.net/pdf?id=MQ91RWfxMD
31,Dataset,PARALLELPROMPT: Extracting Parallelism from Large Language Model Queries,"Steven Kolawole, Keshav Santhanam, Virginia Smith, Pratiksha Thaker",Accept (poster),https://openreview.net/forum?id=1KSxxnFNb9,https://openreview.net/pdf?id=1KSxxnFNb9
32,Dataset,DataSIR: A Benchmark Dataset for Sensitive Information Recognition,"Fan Mo, Bo Liu, Yuan Fan, Kun Qin, Yizhou Zhao, Jinhe Zhou, Jia Sun, Jinfei Liu, Kui Ren",Accept (poster),https://openreview.net/forum?id=1aJ4yvtCac,https://openreview.net/pdf?id=1aJ4yvtCac
33,Dataset,"Meta-World+: An Improved, Standardized, RL Benchmark","Reginald McLean, Evangelos Chatzaroulas, Luc McCutcheon, Frank Röder, Tianhe Yu, Zhanpeng He, K.R. Zentner, Ryan Julian, J Terry, Isaac Woungang, Nariman Farsad, Pablo Samuel Castro",Accept (poster),https://openreview.net/forum?id=1de3azE606,https://openreview.net/pdf?id=1de3azE606
34,Dataset,InternScenes: A Large-scale Simulatable Indoor Scene Dataset with Realistic Layouts,"Weipeng Zhong, Peizhou Cao, Yichen Jin, Luo Li, Wenzhe Cai, Jingli Lin, Hanqing Wang, Zhaoyang Lyu, Tai WANG, Xudong XU, Bo Dai, Jiangmiao Pang",Accept (poster),https://openreview.net/forum?id=2Nyue9Tjtg,https://openreview.net/pdf?id=2Nyue9Tjtg
35,Dataset,CodeAssistBench (CAB): Dataset & Benchmarking for Multi-turn Chat-Based Code Assistance,"Myeongsoo Kim, Shweta Garg, Baishakhi Ray, Varun Kumar, Anoop Deoras",Accept (poster),https://openreview.net/forum?id=2R6y4Ku9kG,https://openreview.net/pdf?id=2R6y4Ku9kG
36,Dataset,Intend to Move: A Multimodal Dataset for Intention-Aware Human Motion Understanding,"Ryo Umagami, Liu Yue, Xuangeng Chu, Ryuto Fukushima, Tetsuya Narita, Yusuke Mukuta, Tomoyuki Takahata, Jianfei Yang, Tatsuya Harada",Accept (poster),https://openreview.net/forum?id=3CVU3RRvPx,https://openreview.net/pdf?id=3CVU3RRvPx
37,Dataset,DAVE: Diagnostic benchmark for Audio Visual Evaluation,"Gorjan Radevski, Teodora Popordanoska, Matthew Blaschko, Tinne Tuytelaars",Accept (poster),https://openreview.net/forum?id=4ZAX1NT0ms,https://openreview.net/pdf?id=4ZAX1NT0ms
38,Dataset,OVERT: A Benchmark for Over-Refusal Evaluation on Text-to-Image Models,"Ziheng Cheng, Yixiao Huang, Hui Xu, Somayeh Sojoudi, Xuandong Zhao, Dawn Song, Song Mei",Accept (poster),https://openreview.net/forum?id=4ueprXZqZP,https://openreview.net/pdf?id=4ueprXZqZP
39,Dataset,Sheetpedia: A 300K-Spreadsheet Corpus for Spreadsheet Intelligence and LLM Fine-Tuning,"Zailong Tian, Zhuoheng Han, Houfeng Wang, Lizi Liao",Accept (spotlight),https://openreview.net/forum?id=4vLYwlA3X5,https://openreview.net/pdf?id=4vLYwlA3X5
40,Dataset,ConnectomeBench: Can LLMs proofread the connectome?,"Jeff Brown, Andrew Kirjner, Annika Vivekananthan, Edward Boyden",Accept (spotlight),https://openreview.net/forum?id=50gEiKEuUZ,https://openreview.net/pdf?id=50gEiKEuUZ
41,Dataset,Struct-Bench: A Benchmark for Differentially Private Structured Text Generation,"Shuaiqi Wang, Vikas Raunak, Arturs Backurs, Victor Reis, Pei Zhou, Sihao Chen, Longqi Yang, Zinan Lin, Sergey Yekhanin, Giulia Fanti",Accept (poster),https://openreview.net/forum?id=59vXWteYuh,https://openreview.net/pdf?id=59vXWteYuh
42,Dataset,LawShift: Benchmarking Legal Judgment Prediction Under Statute Shifts,"Zhuo Han, Yi Yang, Yi Feng, Wanhong Huang, Ding Xuxing, Chuanyi Li, Jidong Ge, Vincent Ng",Accept (poster),https://openreview.net/forum?id=5SpFenlxDF,https://openreview.net/pdf?id=5SpFenlxDF
43,Dataset,PHANTOM: A Benchmark for Hallucination Detection in Financial Long-Context QA,"Lanlan Ji, Dominic Seyler, Gunkirat Kaur, Manjunath Hegde, Koustuv Dasgupta, Bing Xiang",Accept (poster),https://openreview.net/forum?id=5YQAo0S3Hm,https://openreview.net/pdf?id=5YQAo0S3Hm
44,Dataset,Open-Insect: Benchmarking Open-Set Recognition of Novel Species in Biodiversity Monitoring,"Yuyan Chen, Nico Lang, B. Schmidt, Aditya Jain, Yves Basset, Sara Beery, Maxim Larrivee, David Rolnick",Accept (spotlight),https://openreview.net/forum?id=63Tia99ofI,https://openreview.net/pdf?id=63Tia99ofI
45,Dataset,MM-OPERA: Benchmarking Open-ended Association Reasoning for Large Vision-Language Models,"Zimeng Huang, Jinxin Ke, Xiaoxuan Fan, Yufeng Yang, Yang Liu, Liu Zhonghan, Zedi Wang, Junteng Dai, Haoyi Jiang, Yuyu Zhou, Keze Wang, Ziliang Chen",Accept (poster),https://openreview.net/forum?id=6BpKATZQd8,https://openreview.net/pdf?id=6BpKATZQd8
46,Dataset,Merlin L48 Spectrogram Dataset,"Aaron Sun, Subhransu Maji, Grant Van Horn",Accept (poster),https://openreview.net/forum?id=6hY4hBL8M6,https://openreview.net/pdf?id=6hY4hBL8M6
47,Dataset,MolVision: Molecular Property Prediction with Vision Language Models,"Deepan Adak, Yogesh Rawat, Shruti Vyas",Accept (poster),https://openreview.net/forum?id=6vI3OOYddm,https://openreview.net/pdf?id=6vI3OOYddm
48,Dataset,mmWalk: Towards Multi-modal Multi-view Walking Assistance,"Kedi Ying, Ruiping Liu, Chongyan Chen, Mingzhe Tao, Hao Shi, Kailun Yang, Jiaming Zhang, Rainer Stiefelhagen",Accept (poster),https://openreview.net/forum?id=7WDFZKtf7q,https://openreview.net/pdf?id=7WDFZKtf7q
49,Dataset,CheMixHub: Datasets and Benchmarks for Chemical Mixture Property Prediction,"Ella Miray Rajaonson, Mahyar Rajabi Kochi, Luis Martin Mejia Mendoza, Mohamad Moosavi, Benjamin Sanchez-Lengeling",Accept (poster),https://openreview.net/forum?id=8HUnx0rJNq,https://openreview.net/pdf?id=8HUnx0rJNq
50,Dataset,PSBench: a large-scale benchmark for estimating the accuracy of protein complex structural models,"Pawan Neupane, Jian Liu, Jianlin Cheng",Accept (poster),https://openreview.net/forum?id=8raQTkdPos,https://openreview.net/pdf?id=8raQTkdPos
51,Dataset,Embodied Web Agents: Bridging Physical-Digital Realms for Integrated Agent Intelligence,"Yining Hong, Rui Sun, Bingxuan Li, Xingcheng Yao, Maxine Wu, Alexander Chien, Da Yin, Ying Nian Wu, Zhecan Wang, Kai-Wei Chang",Accept (spotlight),https://openreview.net/forum?id=8wyCbbzF4Q,https://openreview.net/pdf?id=8wyCbbzF4Q
52,Dataset,TAPAS: Datasets for Learning the Learning with Errors Problem,"Eshika Saxena, Alberto Alfarano, Francois Charton, Emily Wenger, Kristin E. Lauter",Accept (poster),https://openreview.net/forum?id=91scW3DywW,https://openreview.net/pdf?id=91scW3DywW
53,Dataset,GTPBD: A Fine-Grained Global Terraced Parcel and Boundary Dataset,"Zhiwei Zhang, Zi Ye, Yibin Wen, Shuai Yuan, Haohuan Fu, Huang Jianxi, Juepeng Zheng",Accept (poster),https://openreview.net/forum?id=A3aV30YGqP,https://openreview.net/pdf?id=A3aV30YGqP
54,Dataset,SURDS: Benchmarking Spatial Understanding and Reasoning in Driving Scenarios with Vision Language Models,"Xianda Guo, Ruijun Zhang, Yiqun Duan, Yuhang He, Dujun Nie, Wenke Huang, Chenming Zhang, Shuai Liu, Hao Zhao, Long Chen",Accept (poster),https://openreview.net/forum?id=A9Jfrc1ouy,https://openreview.net/pdf?id=A9Jfrc1ouy
55,Dataset,Mind2Web 2: Evaluating Agentic Search with Agent-as-a-Judge,"Boyu Gou, Zanming Huang, Yuting Ning, Yu Gu, Michael Lin, Weijian Qi, Andrei Kopanev, Botao Yu, Bernal Jimenez Gutierrez, Yiheng Shu, Chan Hee (Luke) Song, Jiaman Wu, Shijie Chen, Hanane Moussa, TIANSHU ZHANG, Jian Xie, Yifei Li, Tianci Xue, Zeyi Liao, Kai Zhang, Boyuan Zheng, Zhaowei Cai, Viktor Rozgic, Morteza Ziyadi, Huan Sun, Yu Su",Accept (poster),https://openreview.net/forum?id=AUaW6DS9si,https://openreview.net/pdf?id=AUaW6DS9si
56,Dataset,DQVis Dataset: Natural Language to Biomedical Visualization,"Devin Lange, Pengwei Sui, Shanghua Gao, Marinka Zitnik, Nils Gehlenborg",Accept (poster),https://openreview.net/forum?id=AnJaRzEZZs,https://openreview.net/pdf?id=AnJaRzEZZs
57,Dataset,TreeFinder: A US-Scale Benchmark Dataset for Individual Tree Mortality Monitoring Using High-Resolution Aerial Imagery,"Zhihao Wang, Cooper Li, Ruichen Wang, Lei Ma, George Hurtt, Xiaowei Jia, Gengchen Mai, Zhili Li, Yiqun Xie",Accept (poster),https://openreview.net/forum?id=BH2miB6Smc,https://openreview.net/pdf?id=BH2miB6Smc
58,Dataset,Aeolus: A Multi-structural Flight Delay Dataset,"Lin Xu, Xinyun Yuan, Yuxuan Liang, Suwan Yin, Yuankai Wu",Accept (poster),https://openreview.net/forum?id=BIlSrNHdki,https://openreview.net/pdf?id=BIlSrNHdki
59,Dataset,MedAgentBoard: Benchmarking Multi-Agent Collaboration with Conventional Methods for Diverse Medical Tasks,"Yinghao Zhu, Ziyi He, Haoran Hu, Xiaochen Zheng, Xichen Zhang, Wang, Junyi Gao, Liantao Ma, Lequan Yu",Accept (poster),https://openreview.net/forum?id=BPpG4qQaNj,https://openreview.net/pdf?id=BPpG4qQaNj
60,Dataset,EmoNet-Face: An Expert-Annotated Benchmark for Synthetic Emotion Recognition,"Christoph Schuhmann, Robert Kaczmarczyk, Gollam Rabby, Maurice Kraus, Felix Friedrich, Huu Nguyen, Kalyan Sai Krishna, Kourosh Nadi, Kristian Kersting, Sören Auer",Accept (poster),https://openreview.net/forum?id=BqVIt5Dxxh,https://openreview.net/pdf?id=BqVIt5Dxxh
61,Dataset,"Collaborating Vision, Depth, and Thermal Signals for Multi-Modal Tracking: Dataset and Algorithm","Xue-Feng Zhu, Tianyang Xu, Yifan Pan, Jinjie Gu, Xi Li, Jiwen Lu, Xiaojun Wu, Josef Kittler",Accept (poster),https://openreview.net/forum?id=ByUIorOhmC,https://openreview.net/pdf?id=ByUIorOhmC
62,Dataset,REFED: A Subject Real-time Dynamic Labeled EEG-fNIRS Synchronized Recorded Emotion Dataset,"Xiaojun Ning, Jing Wang, Zhiyang Feng, Tianzuo Xin, Shuo Zhang, Shaoqi Zhang, Zheng Lian, Yi Ding, Youfang Lin, Ziyu Jia",Accept (poster),https://openreview.net/forum?id=C4IqLzavel,https://openreview.net/pdf?id=C4IqLzavel
63,Dataset,NaturalReasoning: Reasoning in the Wild with 2.8M Challenging Questions,"Weizhe Yuan, Jane Yu, Song Jiang, Karthik Padthe, Yang Li, Dong Wang, Ilia Kulikov, Kyunghyun Cho, Yuandong Tian, Jason Weston, Xian Li",Accept (poster),https://openreview.net/forum?id=CF2OfwkYdM,https://openreview.net/pdf?id=CF2OfwkYdM
64,Dataset,Benchmarking Large Language Models with Integer Sequence Generation Tasks,"Daniel O&#x27;Malley, Manish Bhattarai, Nishath Ranasinghe, Erick Draayer, Javier E. Santos",Accept (poster),https://openreview.net/forum?id=CIjKiSwehR,https://openreview.net/pdf?id=CIjKiSwehR
65,Dataset,The ML.ENERGY Benchmark: Toward Automated Inference Energy Measurement and Optimization,"Jae-Won Chung, Jeff J. Ma, Ruofan Wu, Jiachen Liu, Oh Jun Kweon, Yuxuan Xia, Zhiyu Wu, Mosharaf Chowdhury",Accept (spotlight),https://openreview.net/forum?id=CXqq2v6qUv,https://openreview.net/pdf?id=CXqq2v6qUv
66,Dataset,CPSea: Large-scale cyclic peptide-protein complex dataset for machine learning in cyclic peptide design,"Ziyi Yang, Hanyuan Xie, Yinjun Jia, Xiangzhe Kong, Jiqing Zheng, Ziting Zhang, Yang Liu, Lei Liu, Yanyan Lan",Accept (poster),https://openreview.net/forum?id=CfOsKx3jF8,https://openreview.net/pdf?id=CfOsKx3jF8
67,Dataset,RGB-to-Polarization Estimation: A New Task and Benchmark Study,"Beibei Lin, Zifeng Yuan, Tingting Chen",Accept (poster),https://openreview.net/forum?id=Cyl5stCodb,https://openreview.net/pdf?id=Cyl5stCodb
68,Dataset,FAVOR-Bench: A Comprehensive Benchmark for Fine-Grained Video Motion Understanding,"Chongjun Tu, Lin Zhang, pengtao chen, Peng Ye, Xianfang Zeng, Wei Cheng, Gang Yu, Tao Chen",Accept (poster),https://openreview.net/forum?id=DCxsuBXHvx,https://openreview.net/pdf?id=DCxsuBXHvx
69,Dataset,Establishing Best Practices in Building Rigorous Agentic Benchmarks,"Yuxuan Zhu, Tengjun Jin, Yada Pruksachatkun, Andy Zhang, Shu Liu, Sasha Cui, Sayash Kapoor, Shayne Longpre, Kevin Meng, Rebecca Weiss, Fazl Barez, Rahul Gupta, Jwala Dhamala, Jacob Merizian, Mario Giulianelli, Harry Coppock, Cozmin Ududec, Antony Kellermann, Jasjeet Sekhon, Jacob Steinhardt, Sarah Schwettmann, Arvind Narayanan, Matei A Zaharia, Ion Stoica, Percy Liang, Daniel Kang",Accept (poster),https://openreview.net/forum?id=E58HNCqoaA,https://openreview.net/pdf?id=E58HNCqoaA
70,Dataset,Scaling Computer-Use Grounding via User Interface Decomposition and Synthesis,"Tianbao Xie, Jiaqi Deng, Xiaochuan Li, Junlin Yang, Haoyuan Wu, Jixuan Chen, Wenjing Hu, Xinyuan Wang, Yuhui Xu, Zekun Wang, Yiheng Xu, Junli Wang, Doyen Sahoo, Tao Yu, Caiming Xiong",Accept (spotlight),https://openreview.net/forum?id=FS0voKxELr,https://openreview.net/pdf?id=FS0voKxELr
71,Dataset,QUT-DV25: A Dataset for Dynamic Analysis of Next-Gen Software Supply Chain Attacks,"Sk Tanzir Mehedi, Raja Jurdak, Chadni Islam, Gowri Sankar Ramachandran",Accept (poster),https://openreview.net/forum?id=GR3P9UXqCE,https://openreview.net/pdf?id=GR3P9UXqCE
72,Dataset,MIRAGE: A Benchmark for Multimodal Information-Seeking and Reasoning in Agricultural Expert-Guided Conversations,"Vardhan Dongre, Chi Gui, Shubham Garg, Hooshang Nayyeri, Gokhan Tur, Dilek Hakkani-Tur, Vikram Adve",Accept (poster),https://openreview.net/forum?id=GZ2UKmKKNW,https://openreview.net/pdf?id=GZ2UKmKKNW
73,Dataset,"PF∆: A Benchmark Dataset for Power Flow under Load, Generation, and Topology Variations","Ana Rivera Him, Anvita Bhagavathula, Alvaro Carbonero, Priya Donti",Accept (poster),https://openreview.net/forum?id=Gi1HtsTAkv,https://openreview.net/pdf?id=Gi1HtsTAkv
74,Dataset,OpenUnlearning: Accelerating LLM Unlearning via Unified Benchmarking of Methods and Metrics,"Vineeth Dorna, Anmol Mekala, Wenlong Zhao, Andrew McCallum, Zico Kolter, Zachary Lipton, Pratyush Maini",Accept (poster),https://openreview.net/forum?id=Gy67Zh5X1i,https://openreview.net/pdf?id=Gy67Zh5X1i
75,Dataset,GraphLand: Evaluating Graph Machine Learning Models on Diverse Industrial Data,"Gleb Bazhenov, Oleg Platonov, Liudmila Prokhorenkova",Accept (poster),https://openreview.net/forum?id=Gyq8lMgdk5,https://openreview.net/pdf?id=Gyq8lMgdk5
76,Dataset,VideoGameQA-Bench: Evaluating Vision-Language Models for Video Game Quality Assurance,"Mohammad Reza Taesiri, Abhijay Ghildyal, Saman Zadtootaghaj, Nabajeet Barman, Cor-Paul Bezemer",Accept (poster),https://openreview.net/forum?id=H3nywowPNF,https://openreview.net/pdf?id=H3nywowPNF
77,Dataset,Through the Lens: Benchmarking Deepfake Detectors Against Moiré-Induced Distortions,"Razaib Tariq, Minji Heo, Shahroz Tariq, Simon Woo",Accept (poster),https://openreview.net/forum?id=HtGOaraQEH,https://openreview.net/pdf?id=HtGOaraQEH
78,Dataset,GSO: Challenging Software Optimization Tasks for Evaluating SWE-Agents,"Manish Shetty, Naman Jain, Jinjian Liu, Vijay Kethanaboyina, Koushik Sen, Ion Stoica",Accept (poster),https://openreview.net/forum?id=I5qDL315bQ,https://openreview.net/pdf?id=I5qDL315bQ
79,Dataset,CLEVER: A Curated Benchmark for Formally Verified Code Generation,"Amitayush Thakur, Jasper Lee, George Tsoukalas, Meghana Sistla, Matthew Zhao, Stefan Zetzsche, Greg Durrett, Yisong Yue, Swarat Chaudhuri",Accept (poster),https://openreview.net/forum?id=IbOacMF5qd,https://openreview.net/pdf?id=IbOacMF5qd
