No,Type,Title,Authors,Volume,Issue,Published,Status,DOI,Paper_Link
14,Dataset,Correction: BaboonLand Dataset: Tracking Primates in the Wild and Automating Behaviour Recognition from Drone Videos,"Isla Duporge, Maksim Kholiavchenko, Roi Harel, Scott Wolf, Daniel I Rubenstein, Margaret C Crofoot, Tanya Berger-Wolf, Stephen J Lee, Julie Barreau, Jenna Kline, Michelle Ramirez, Charles V Stewart",133,10,2025-8-1,Issue/Volume,10.1007/s11263-025-02532-1,https://doi.org/10.1007/s11263-025-02532-1
15,Dataset,Enhancing HDR Imaging with Joint Denoising and Deblurring,"Qiang Wen, Zhefan Rao, Chenyang Lei, Wenxiu Sun, Qiong Yan, Jing Li, Fei Lei, Qifeng Chen",133,11,2025-8-4,Issue/Volume,10.1007/s11263-025-02537-w,https://doi.org/10.1007/s11263-025-02537-w
16,Dataset,Analysing Satellite Imagery Classification under Spatial Domain Shift across Geographic Regions,"Sara A. Al-Emadi, Yin Yang, Ferda Ofli",133,11,2025-8-8,Issue/Volume,10.1007/s11263-025-02518-z,https://doi.org/10.1007/s11263-025-02518-z
17,Dataset,LvBench: A Benchmark for Long-form Video Understanding with Versatile Multi-modal Question Answering,"Hongjie Zhang, Lu Dong, Yi Liu, Yifei Huang, Yali Wang, Limin Wang, Yu Qiao",133,11,2025-8-8,Issue/Volume,10.1007/s11263-025-02555-8,https://doi.org/10.1007/s11263-025-02555-8
18,Dataset,Are you Struggling? Dataset and Baselines for Struggle Determination in Assembly Videos,"Shijia Feng, Michael Wray, Brian Sullivan, Youngkyoon Jang, Casimir Ludwig, Iain Gilchrist, Walterio Mayol-Cuevas",133,11,2025-8-11,Issue/Volume,10.1007/s11263-025-02559-4,https://doi.org/10.1007/s11263-025-02559-4
19,Dataset,Monotonic and Invertible Network: A General Framework for Learning IQA Model from Mixed Datasets,"Baoliang Chen, Kang Xiao, Xuelin Shen, Shiqi Wang",133,11,2025-8-18,Issue/Volume,10.1007/s11263-025-02565-6,https://doi.org/10.1007/s11263-025-02565-6
20,Dataset,Mitigating Knowledge Discrepancies among Multiple Datasets for Task-agnostic Unified Face Alignment,"Jiahao Xia, Min Xu, Wenjian Huang, Jianguo Zhang, Haimin Zhang, Chunxia Xiao",133,11,2025-8-23,Issue/Volume,10.1007/s11263-025-02520-5,https://doi.org/10.1007/s11263-025-02520-5
21,Dataset,GenderBias-VL: Benchmarking Gender Bias in Vision Language Models via Counterfactual Probing,"Yisong Xiao, Xianglong Liu, QianJia Cheng, Zhenfei Yin, Siyuan Liang, Jiapeng Li, Jing Shao, Aishan Liu, Dacheng Tao",133,12,2025-9-15,Issue/Volume,10.1007/s11263-025-02556-7,https://doi.org/10.1007/s11263-025-02556-7
22,Dataset,Ego-Exo4D: Understanding Skilled Human Activity from First- and Third-Person Perspectives,"Kristen Grauman, Andrew Westbury, Lorenzo Torresani, Kris Kitani, Jitendra Malik, Triantafyllos Afouras, Kumar Ashutosh, Vijay Baiyya, Siddhant Bansal, Bikram Boote, Eugene Byrne, Zach Chavis, Joya Chen, Feng Cheng, Fu-Jen Chu, Sean Crane, Avijit Dasgupta, Jing Dong, Maria Escobar, Cristhian Forigua, Abrham Gebreselasie, Sanjay Haresh, Jing Huang, Md Mohaiminul Islam, Suyog Jain, Rawal Khirodkar, Devansh Kukreja, Kevin J. Liang, Jia-Wei Liu, Sagnik Majumder, Yongsen Mao, Miguel Martin, Effrosyni Mavroudi, Tushar Nagarajan, Francesco Ragusa, Santhosh Kumar Ramakrishnan, Luigi Seminara, Arjun Somayazulu, Yale Song, Shan Su, Zihui Xue, Edward Zhang, Jinxu Zhang, Angela Castillo, Changan Chen, Xinzhu Fu, Ryosuke Furuta, Cristina González, Prince Gupta, Jiabo Hu, Yifei Huang, Yiming Huang, Weslie Khoo, Anush Kumar, Robert Kuo, Sach Lakhavani, Miao Liu, Mi Luo, Zhengyi Luo, Brighid Meredith, Austin Miller, Oluwatumininu Oguntola, Xiaqing Pan, Penny Peng, Shraman Pramanick, Merey Ramazanova, Fiona Ryan, Wei Shan, Kiran Somasundaram, Chenan Song, Audrey Southerland, Masatoshi Tateno, Huiyu Wang, Yuchen Wang, Takuma Yagi, Mingfei Yan, Xitong Yang, Zecheng Yu, Shengxin Cindy Zha, Chen Zhao, Ziwei Zhao, Zhifan Zhu, Jeff Zhuo, Pablo Arbeláez, Gedas Bertasius, David Crandall, Dima Damen, Jakob Engel, Giovanni Maria Farinella, Antonino Furnari, Bernard Ghanem, Judy Hoffman, C. V. Jawahar, Richard Newcombe, Hyun Soo Park, James M. Rehg, Yoichi Sato, Manolis Savva, Jianbo Shi, Mike Zheng Shou, Michael Wray",133,12,2025-11-24,Issue/Volume,10.1007/s11263-025-02557-6,https://doi.org/10.1007/s11263-025-02557-6
23,Dataset,SafeBench: A Safety Evaluation Framework for Multimodal Large Language Models,"Zonghao Ying, Aishan Liu, Siyuan Liang, Lei Huang, Jinyang Guo, Wenbo Zhou, Xianglong Liu, Dacheng Tao",134,1,2025-12-26,Issue/Volume,10.1007/s11263-025-02613-1,https://doi.org/10.1007/s11263-025-02613-1
24,Dataset,A Comprehensive Benchmark for Evaluating Night-time Visual Object Tracking,"Yu Liu, Arif Mahmood, Muhammad Haris Khan",134,1,2025-12-26,Issue/Volume,10.1007/s11263-025-02661-7,https://doi.org/10.1007/s11263-025-02661-7
25,Method,RepSNet: A Nucleus Instance Segmentation Model Based on Boundary Regression and Structural Re-Parameterization,"Shengchun Xiong, Xiangru Li, Yunpeng Zhong, Wanfen Peng",133,6,2025-1-2,Issue/Volume,10.1007/s11263-024-02332-z,https://doi.org/10.1007/s11263-024-02332-z
26,Method,Blind Image Quality Assessment: Exploring Content Fidelity Perceptibility via Quality Adversarial Learning,"Mingliang Zhou, Wenhao Shen, Xuekai Wei, Jun Luo, Fan Jia, Xu Zhuang, Weijia Jia",133,6,2025-1-3,Issue/Volume,10.1007/s11263-024-02338-7,https://doi.org/10.1007/s11263-024-02338-7
27,Method,Robust Sequential DeepFake Detection,"Rui Shao, Tianxing Wu, Ziwei Liu",133,6,2025-1-4,Issue/Volume,10.1007/s11263-024-02339-6,https://doi.org/10.1007/s11263-024-02339-6
28,Method,HUPE: Heuristic Underwater Perceptual Enhancement with Semantic Collaborative Learning,"Zengxi Zhang, Zhiying Jiang, Long Ma, Jinyuan Liu, Xin Fan, Risheng Liu",133,6,2025-1-4,Issue/Volume,10.1007/s11263-024-02318-x,https://doi.org/10.1007/s11263-024-02318-x
29,Method,Relation-Guided Versatile Regularization for Federated Semi-Supervised Learning,"Qiushi Yang, Zhen Chen, Zhe Peng, Yixuan Yuan",133,6,2025-1-5,Issue/Volume,10.1007/s11263-024-02330-1,https://doi.org/10.1007/s11263-024-02330-1
30,Method,General Class-Balanced Multicentric Dynamic Prototype Pseudo-Labeling for Source-Free Domain Adaptation,"Sanqing Qu, Guang Chen, Jing Zhang, Zhijun Li, Wei He, Dacheng Tao",133,6,2025-1-5,Issue/Volume,10.1007/s11263-024-02335-w,https://doi.org/10.1007/s11263-024-02335-w
31,Method,PICK: Predict and Mask for Semi-supervised Medical Image Segmentation,"Qingjie Zeng, Zilin Lu, Yutong Xie, Yong Xia",133,6,2025-1-5,Issue/Volume,10.1007/s11263-024-02328-9,https://doi.org/10.1007/s11263-024-02328-9
32,Method,Delving Deep into Simplicity Bias for Long-Tailed Image Recognition,"Xiu-Shen Wei, Xuhao Sun, Yang Shen, Peng Wang",133,6,2025-1-6,Issue/Volume,10.1007/s11263-024-02342-x,https://doi.org/10.1007/s11263-024-02342-x
33,Method,Context-Aware Multi-view Stereo Network for Efficient Edge-Preserving Depth Estimation,"Wanjuan Su, Wenbing Tao",133,6,2025-1-7,Issue/Volume,10.1007/s11263-024-02337-8,https://doi.org/10.1007/s11263-024-02337-8
34,Method,LDTrack: Dynamic People Tracking by Service Robots Using Diffusion Models,"Angus Fung, Beno Benhabib, Goldie Nejat",133,6,2025-1-8,Issue/Volume,10.1007/s11263-024-02336-9,https://doi.org/10.1007/s11263-024-02336-9
35,Method,Learning Meshing from Delaunay Triangulation for 3D Shape Representation,"Chen Zhang, Wenbing Tao",133,6,2025-1-10,Issue/Volume,10.1007/s11263-024-02344-9,https://doi.org/10.1007/s11263-024-02344-9
36,Method,RIGID: Recurrent GAN Inversion and Editing of Real Face Videos and Beyond,"Yangyang Xu, Shengfeng He, Kwan-Yee K. Wong, Ping Luo",133,6,2025-1-13,Issue/Volume,10.1007/s11263-024-02329-8,https://doi.org/10.1007/s11263-024-02329-8
37,Method,UniCanvas: Affordance-Aware Unified Real Image Editing via Customized Text-to-Image Generation,"Jian Jin, Yang Shen, Xinyang Zhao, Zhenyong Fu, Jian Yang",133,6,2025-1-14,Issue/Volume,10.1007/s11263-024-02334-x,https://doi.org/10.1007/s11263-024-02334-x
38,Method,Generalized Robot Vision-Language Model via Linguistic Foreground-Aware Contrast,"Kangcheng Liu, Chaoqun Wang, Xiaodong Han, Yong-Jin Liu, Baoquan Chen",133,6,2025-1-14,Issue/Volume,10.1007/s11263-024-02340-z,https://doi.org/10.1007/s11263-024-02340-z
39,Method,Unsupervised Semantic Segmentation of Urban Scenes via Cross-Modal Distillation,"Antonin Vobecky, David Hurych, Oriane Siméoni, Spyros Gidaris, Andrei Bursuc, Patrick Pérez, Josef Sivic",133,6,2025-1-15,Issue/Volume,10.1007/s11263-024-02320-3,https://doi.org/10.1007/s11263-024-02320-3
40,Method,Rethinking Generalizability and Discriminability of Self-Supervised Learning from Evolutionary Game Theory Perspective,"Jiangmeng Li, Zehua Zang, Qirui Ji, Chuxiong Sun, Wenwen Qiang, Junge Zhang, Changwen Zheng, Fuchun Sun, Hui Xiong",133,6,2025-1-19,Issue/Volume,10.1007/s11263-024-02321-2,https://doi.org/10.1007/s11263-024-02321-2
41,Method,Correction: CMAE-3D: Contrastive Masked AutoEncoders for Self-Supervised 3D Object Detection,"Yanan Zhang, Jiaxin Chen, Di Huang",133,6,2025-1-22,Issue/Volume,10.1007/s11263-025-02359-w,https://doi.org/10.1007/s11263-025-02359-w
42,Method,Pre-trained Trojan Attacks for Visual Recognition,"Aishan Liu, Xianglong Liu, Xinwei Zhang, Yisong Xiao, Yuguang Zhou, Siyuan Liang, Jiakai Wang, Xiaochun Cao, Dacheng Tao",133,6,2025-1-22,Issue/Volume,10.1007/s11263-024-02333-y,https://doi.org/10.1007/s11263-024-02333-y
43,Method,GL-MCM: Global and Local Maximum Concept Matching for Zero-Shot Out-of-Distribution Detection,"Atsuyuki Miyai, Qing Yu, Go Irie, Kiyoharu Aizawa",133,6,2025-1-22,Issue/Volume,10.1007/s11263-025-02356-z,https://doi.org/10.1007/s11263-025-02356-z
44,Method,A Mutual Supervision Framework for Referring Expression Segmentation and Generation,"Shijia Huang, Feng Li, Hao Zhang, Shilong Liu, Lei Zhang, Liwei Wang",133,6,2025-1-23,Issue/Volume,10.1007/s11263-024-02325-y,https://doi.org/10.1007/s11263-024-02325-y
45,Method,MoonShot: Towards Controllable Video Generation and Editing with Motion-Aware Multimodal Conditions,"David Junhao Zhang, Dongxu Li, Hung Le, Mike Zheng Shou, Caiming Xiong, Doyen Sahoo",133,6,2025-1-24,Issue/Volume,10.1007/s11263-025-02346-1,https://doi.org/10.1007/s11263-025-02346-1
46,Method,DeepFake-Adapter: Dual-Level Adapter for DeepFake Detection,"Rui Shao, Tianxing Wu, Liqiang Nie, Ziwei Liu",133,6,2025-1-24,Issue/Volume,10.1007/s11263-024-02274-6,https://doi.org/10.1007/s11263-024-02274-6
47,Method,SeaFormer++: Squeeze-Enhanced Axial Transformer for Mobile Visual Recognition,"Qiang Wan, Zilong Huang, Jiachen Lu, Gang Yu, Li Zhang",133,6,2025-1-25,Issue/Volume,10.1007/s11263-025-02345-2,https://doi.org/10.1007/s11263-025-02345-2
48,Method,Correction: Deep Attention Learning for Pre-operative Lymph Node Metastasis Prediction in Pancreatic Cancer via Multi-object Relationship Modeling,"Zhilin Zheng, Xu Fang, Jiawen Yao, Mengmeng Zhu, Le Lu, Yu Shi, Hong Lu, Jianping Lu, Ling Zhang, Chengwei Shao, Yun Bian",133,6,2025-1-25,Issue/Volume,10.1007/s11263-025-02360-3,https://doi.org/10.1007/s11263-025-02360-3
49,Method,Correction: Few Annotated Pixels and Point Cloud Based Weakly Supervised Semantic Segmentation of Driving Scenes,"Huimin Ma, Sheng Yi, Shijie Chen, Jiansheng Chen, Yu Wang",133,6,2025-1-27,Issue/Volume,10.1007/s11263-025-02366-x,https://doi.org/10.1007/s11263-025-02366-x
50,Method,Image Synthesis Under Limited Data: A Survey and Taxonomy,"Mengping Yang, Zhe Wang",133,6,2025-1-27,Issue/Volume,10.1007/s11263-025-02357-y,https://doi.org/10.1007/s11263-025-02357-y
51,Method,Dual-Space Video Person Re-identification,"Jiaxu Leng, Changjiang Kuang, Shuang Li, Ji Gan, Haosheng Chen, Xinbo Gao",133,6,2025-1-27,Issue/Volume,10.1007/s11263-025-02350-5,https://doi.org/10.1007/s11263-025-02350-5
52,Method,Learning with Enriched Inductive Biases for Vision-Language Models,"Lingxiao Yang, Ru-Yuan Zhang, Qi Chen, Xiaohua Xie",133,6,2025-1-28,Issue/Volume,10.1007/s11263-025-02354-1,https://doi.org/10.1007/s11263-025-02354-1
53,Method,Sample-Cohesive Pose-Aware Contrastive Facial Representation Learning,"Yuanyuan Liu, Shaoze Feng, Shuyang Liu, Yibing Zhan, Dapeng Tao, Zijing Chen, Zhe Chen",133,6,2025-1-28,Issue/Volume,10.1007/s11263-025-02348-z,https://doi.org/10.1007/s11263-025-02348-z
54,Method,Self-supervised Shutter Unrolling with Events,"Mingyuan Lin, Yangguang Wang, Xiang Zhang, Boxin Shi, Wen Yang, Chu He, Gui-song Xia, Lei Yu",133,6,2025-1-29,Issue/Volume,10.1007/s11263-025-02364-z,https://doi.org/10.1007/s11263-025-02364-z
55,Method,TryOn-Adapter: Efficient Fine-Grained Clothing Identity Adaptation for High-Fidelity Virtual Try-On,"Jiazheng Xing, Chao Xu, Yijie Qian, Yang Liu, Guang Dai, Baigui Sun, Yong Liu, Jingdong Wang",133,6,2025-1-31,Issue/Volume,10.1007/s11263-025-02352-3,https://doi.org/10.1007/s11263-025-02352-3
56,Method,DiffuVolume: Diffusion Model for Volume based Stereo Matching,"Dian Zheng, Xiao-Ming Wu, Zuhao Liu, Jingke Meng, Wei-Shi Zheng",133,7,2025-2-1,Issue/Volume,10.1007/s11263-025-02362-1,https://doi.org/10.1007/s11263-025-02362-1
57,Method,Correction: SplitNet: Learnable Clean-Noisy Label Splitting for Learning with Noisy Labels,"Daehwan Kim, Kwangrok Ryoo, Hansang Cho, Seungryong Kim",133,7,2025-2-4,Issue/Volume,10.1007/s11263-025-02367-w,https://doi.org/10.1007/s11263-025-02367-w
58,Method,Contrastive Decoupled Representation Learning and Regularization for Speech-Preserving Facial Expression Manipulation,"Tianshui Chen, Jianman Lin, Zhijing Yang, Chumei Qing, Yukai Shi, Liang Lin",133,7,2025-2-4,Issue/Volume,10.1007/s11263-025-02358-x,https://doi.org/10.1007/s11263-025-02358-x
59,Method,Towards Boosting Out-of-Distribution Detection from a Spatial Feature Importance Perspective,"Yao Zhu, Xiu Yan, Chuanlong Xie",133,7,2025-2-5,Issue/Volume,10.1007/s11263-025-02347-0,https://doi.org/10.1007/s11263-025-02347-0
60,Method,Learning Structure-Supporting Dependencies via Keypoint Interactive Transformer for General Mammal Pose Estimation,"Tianyang Xu, Jiyong Rao, Xiaoning Song, Zhenhua Feng, Xiao-Jun Wu",133,7,2025-2-7,Issue/Volume,10.1007/s11263-025-02355-0,https://doi.org/10.1007/s11263-025-02355-0
61,Method,LiDAR-guided Geometric Pretraining for Vision-Centric 3D Object Detection,"Linyan Huang, Huijie Wang, Jia Zeng, Shengchuan Zhang, Liujuan Cao, Junchi Yan, Hongyang Li",133,7,2025-2-9,Issue/Volume,10.1007/s11263-025-02351-4,https://doi.org/10.1007/s11263-025-02351-4
62,Method,Smaller But Better: Unifying Layout Generation with Smaller Large Language Models,"Peirong Zhang, Jiaxin Zhang, Jiahuan Cao, Hongliang Li, Lianwen Jin",133,7,2025-2-12,Issue/Volume,10.1007/s11263-025-02353-2,https://doi.org/10.1007/s11263-025-02353-2
63,Method,An Experimental Study on Exploring Strong Lightweight Vision Transformers via Masked Image Modeling Pre-training,"Jin Gao, Shubo Lin, Shaoru Wang, Yutong Kou, Zeming Li, Liang Li, Congxuan Zhang, Xiaoqin Zhang, Yizheng Wang, Weiming Hu",133,7,2025-2-13,Issue/Volume,10.1007/s11263-024-02327-w,https://doi.org/10.1007/s11263-024-02327-w
64,Method,Fusion4DAL: Offline Multi-modal 3D Object Detection for 4D Auto-labeling,"Zhiyuan Yang, Xuekuan Wang, Wei Zhang, Xiao Tan, Jincheng Lu, Jingdong Wang, Errui Ding, Cairong Zhao",133,7,2025-2-15,Issue/Volume,10.1007/s11263-025-02370-1,https://doi.org/10.1007/s11263-025-02370-1
65,Method,Diagnosing Human-Object Interaction Detectors,"Fangrui Zhu, Yiming Xie, Weidi Xie, Huaizu Jiang",133,4,2025-2-16,Issue/Volume,10.1007/s11263-025-02369-8,https://doi.org/10.1007/s11263-025-02369-8
66,Method,VideoQA in the Era of LLMs: An Empirical Study,"Junbin Xiao, Nanxin Huang, Hangyu Qin, Dongyang Li, Yicong Li, Fengbin Zhu, Zhulin Tao, Jianxing Yu, Liang Lin, Tat-Seng Chua, Angela Yao",133,7,2025-2-18,Issue/Volume,10.1007/s11263-025-02385-8,https://doi.org/10.1007/s11263-025-02385-8
67,Method,VL-Trojan: Multimodal Instruction Backdoor Attacks against Autoregressive Visual Language Models,"Jiawei Liang, Siyuan Liang, Aishan Liu, Xiaochun Cao",133,7,2025-2-19,Issue/Volume,10.1007/s11263-025-02368-9,https://doi.org/10.1007/s11263-025-02368-9
68,Method,Instance-Level Moving Object Segmentation from a Single Image with Events,"Zhexiong Wan, Bin Fan, Le Hui, Yuchao Dai, Gim Hee Lee",133,7,2025-2-20,Issue/Volume,10.1007/s11263-025-02380-z,https://doi.org/10.1007/s11263-025-02380-z
69,Method,Consistent Prompt Tuning for Generalized Category Discovery,"Muli Yang, Jie Yin, Yanan Gu, Cheng Deng, Hanwang Zhang, Hongyuan Zhu",133,7,2025-2-20,Issue/Volume,10.1007/s11263-024-02343-w,https://doi.org/10.1007/s11263-024-02343-w
70,Method,"Imbuing, Enrichment and Calibration: Leveraging Language for Unseen Domain Extension","Chenyi Jiang, Jianqin Zhao, Jingjing Deng, Zechao Li, Haofeng Zhang",133,7,2025-2-20,Issue/Volume,10.1007/s11263-025-02382-x,https://doi.org/10.1007/s11263-025-02382-x
71,Method,Bootstrapping Vision-Language Models for Frequency-Centric Self-Supervised Remote Physiological Measurement,"Zijie Yue, Miaojing Shi, Hanli Wang, Shuai Ding, Qijun Chen, Shanlin Yang",133,7,2025-2-21,Issue/Volume,10.1007/s11263-025-02388-5,https://doi.org/10.1007/s11263-025-02388-5
72,Method,Image Matting and 3D Reconstruction in One Loop,"Xinshuang Liu, Siqi Li, Yue Gao",133,7,2025-2-21,Issue/Volume,10.1007/s11263-024-02341-y,https://doi.org/10.1007/s11263-024-02341-y
73,Method,Continual Test-Time Adaptation for Single Image Defocus Deblurring via Causal Siamese Networks,"Shuang Cui, Yi Li, Jiangmeng Li, Xiongxin Tang, Bing Su, Fanjiang Xu, Hui Xiong",133,7,2025-2-22,Issue/Volume,10.1007/s11263-025-02363-0,https://doi.org/10.1007/s11263-025-02363-0
74,Method,Deep Convolutional Neural Network Enhanced Non-uniform Fast Fourier Transform for Undersampled MRI Reconstruction,"Yuze Li, Haikun Qi, Zhangxuan Hu, Haozhong Sun, Guangqi Li, Zhe Zhang, Yilong Liu, Hua Guo, Huijun Chen",133,7,2025-2-22,Issue/Volume,10.1007/s11263-025-02378-7,https://doi.org/10.1007/s11263-025-02378-7
75,Method,Swap Attention in Spatiotemporal Diffusions for Text-to-Video Generation,"Wenjing Wang, Huan Yang, Zixi Tuo, Huiguo He, Junchen Zhu, Jianlong Fu, Jiaying Liu",133,7,2025-2-24,Issue/Volume,10.1007/s11263-025-02349-y,https://doi.org/10.1007/s11263-025-02349-y
76,Method,DustNet++: Deep Learning-Based Visual Regression for Dust Density Estimation,"Andreas Michel, Martin Weinmann, Jannick Kuester, Faisal AlNasser, Tomas Gomez, Mark Falvey, Rainer Schmitz, Wolfgang Middelmann, Stefan Hinz",133,7,2025-2-24,Issue/Volume,10.1007/s11263-025-02376-9,https://doi.org/10.1007/s11263-025-02376-9
77,Method,Informative Scene Graph Generation via Debiasing,"Lianli Gao, Xinyu Lyu, Yuyu Guo, Yuxuan Hu, Yuan-Fang Li, Lu Xu, Heng Tao Shen, Jingkuan Song",133,7,2025-2-24,Issue/Volume,10.1007/s11263-025-02365-y,https://doi.org/10.1007/s11263-025-02365-y
78,Method,A Survey on Deep Stereo Matching in the Twenties,"Fabio Tosi, Luca Bartolomei, Matteo Poggi",133,7,2025-2-26,Issue/Volume,10.1007/s11263-024-02331-0,https://doi.org/10.1007/s11263-024-02331-0
79,Method,On the Trustworthiness Landscape of State-of-the-art Generative Models: A Survey and Outlook,"Mingyuan Fan, Chengyu Wang, Cen Chen, Yang Liu, Jun Huang",133,7,2025-2-28,Issue/Volume,10.1007/s11263-025-02375-w,https://doi.org/10.1007/s11263-025-02375-w
80,Method,Realistic Evaluation of Deep Active Learning for Image Classification and Semantic Segmentation,"Sudhanshu Mittal, Joshua Niemeijer, Özgün Çiçek, Maxim Tatarchenko, Jan Ehrhardt, Jörg P. Schäfer, Heinz Handels, Thomas Brox",133,7,2025-2-28,Issue/Volume,10.1007/s11263-025-02372-z,https://doi.org/10.1007/s11263-025-02372-z
81,Method,Fg-T2M++: LLMs-Augmented Fine-Grained Text Driven Human Motion Generation,"Yin Wang, Mu Li, Jiapeng Liu, Zhiying Leng, Frederick W. B. Li, Ziyao Zhang, Xiaohui Liang",133,7,2025-2-27,Issue/Volume,10.1007/s11263-025-02392-9,https://doi.org/10.1007/s11263-025-02392-9
82,Method,LMD: Light-Weight Prediction Quality Estimation for Object Detection in Lidar Point Clouds,"Tobias Riedlinger, Marius Schubert, Sarina Penquitt, Jan-Marcel Kezmann, Pascal Colling, Karsten Kahl, Lutz Roese-Koerner, Michael Arnold, Urs Zimmermann, Matthias Rottmann",133,7,2025-2-28,Issue/Volume,10.1007/s11263-025-02377-8,https://doi.org/10.1007/s11263-025-02377-8
83,Method,Unknown Support Prototype Set for Open Set Recognition,"Guosong Jiang, Pengfei Zhu, Bing Cao, Dongyue Chen, Qinghua Hu",133,7,2025-3-3,Issue/Volume,10.1007/s11263-025-02384-9,https://doi.org/10.1007/s11263-025-02384-9
84,Method,LaMD: Latent Motion Diffusion for Image-Conditional Video Generation,"Yaosi Hu, Zhenzhong Chen, Chong Luo",133,7,2025-3-3,Issue/Volume,10.1007/s11263-025-02386-7,https://doi.org/10.1007/s11263-025-02386-7
85,Method,METS: Motion-Encoded Time-Surface for Event-Based High-Speed Pose Tracking,"Ninghui Xu, Lihui Wang, Zhiting Yao, Takayuki Okatani",133,7,2025-3-5,Issue/Volume,10.1007/s11263-025-02379-6,https://doi.org/10.1007/s11263-025-02379-6
