No,Type,Title,Authors,Volume,Issue,Published,Status,DOI,Paper_Link
11,Method,DANIEL: a fast document attention network for information extraction and labelling of handwritten documents,"Thomas Constum, Pierrick Tranouez, Thierry Paquet",28.0,4.0,2025-1-9,Issue/Volume,10.1007/s10032-024-00511-9,https://doi.org/10.1007/s10032-024-00511-9
12,Method,Redacted text detection using neural image segmentation methods,"Ruben van Heusden, Kaj Meijer, Maarten Marx",28.0,4.0,2025-1-30,Issue/Volume,10.1007/s10032-025-00513-1,https://doi.org/10.1007/s10032-025-00513-1
13,Method,Oracle character recognition using universal inverted bottleneck and inverse image frequency,"Junwei Zhou, Qingpeng Tu, Guojun Xu",28.0,4.0,2025-2-5,Issue/Volume,10.1007/s10032-025-00512-2,https://doi.org/10.1007/s10032-025-00512-2
14,Method,Machine learning-based binarization technique of hand-drawn floor plans,"Hanew Suh, Hyunjung Kim, Kiyun Yu",28.0,4.0,2025-3-10,Issue/Volume,10.1007/s10032-025-00514-0,https://doi.org/10.1007/s10032-025-00514-0
15,Method,TextTriangle: an end-to-end textspotter with piecewise linear alignment,"Hui Xu, Qiu-Feng Wang, Zhenghao Li, Yu Shi, Xiang-Dong Zhou",28.0,4.0,2025-3-12,Issue/Volume,10.1007/s10032-025-00517-x,https://doi.org/10.1007/s10032-025-00517-x
16,Method,VertexNet: a table structure recognition model based on key points for complex scenes,"Tao Hong, Yilun Yang",28.0,4.0,2025-3-21,Issue/Volume,10.1007/s10032-025-00516-y,https://doi.org/10.1007/s10032-025-00516-y
17,Method,Bi-VLDoc: bidirectional vision-language modeling for visually-rich document understanding,"Chuwei Luo, Guozhi Tang, Qi Zheng, Cong Yao, Lianwen Jin, Chenliang Li, Yang Xue, Luo Si",28.0,4.0,2025-3-27,Issue/Volume,10.1007/s10032-025-00518-w,https://doi.org/10.1007/s10032-025-00518-w
18,Method,An adaptive multi-head self-attention coupled with attention filtered LSTM for advanced scene text recognition,"Prabu Selvam, S. N. Kumar, S. Kannadhasan",28.0,4.0,2025-4-3,Issue/Volume,10.1007/s10032-025-00523-z,https://doi.org/10.1007/s10032-025-00523-z
19,Method,M2SM: multi modal signature matching network utilizing spatio-temporal features extracted from online signature,"Anurag Pandey, Pushap Deep Singh, Arnav Bhavsar Vinayak, Aditya Nigam, Divya Acharya, Prabhishek Singh, Arpit Bhardwaj, Manoj Diwakar",28.0,4.0,2025-4-4,Issue/Volume,10.1007/s10032-025-00521-1,https://doi.org/10.1007/s10032-025-00521-1
20,Method,LiGT: layout-infused generative transformer for visual question answering on Vietnamese receipts,"Thanh-Phong Le, Trung Le Chi Phan, Nghia Hieu Nguyen, Kiet Van Nguyen",28.0,4.0,2025-4-5,Issue/Volume,10.1007/s10032-025-00515-z,https://doi.org/10.1007/s10032-025-00515-z
21,Method,Scrambled text: fine-tuning language models for OCR error correction using synthetic data,Jonathan Bourne,28.0,4.0,2025-4-17,Issue/Volume,10.1007/s10032-025-00522-0,https://doi.org/10.1007/s10032-025-00522-0
22,Method,Lightweight cross-attention-based HookNet for historical handwritten document layout analysis,"Fei Wu, Mathias Seuret, Martin Mayr, Florian Kordon, Jochen Zöllner, Sebastian Wind, Andreas Maier, Vincent Christlein",28.0,3.0,2025-4-19,Issue/Volume,10.1007/s10032-025-00519-9,https://doi.org/10.1007/s10032-025-00519-9
23,Method,Recent advances in text line segmentation and baseline detection in historical document images: a systematic review,"Irina Rabaev, Marina Litvak",29.0,1.0,2025-5-7,Issue/Volume,10.1007/s10032-025-00526-w,https://doi.org/10.1007/s10032-025-00526-w
24,Method,Human-in-the-loop tabular data extraction methods for historical climate data rescue,"Bas Vercruysse, Julie M. Birkholz, Krishna Kumar Thirukokaranam Chandrasekar, Derrick Muheki, Wim Thiery, Hans Verbeeck, Koen Hufkens, Kim Jacobsen, Christophe Verbruggen",29.0,1.0,2025-5-8,Issue/Volume,10.1007/s10032-025-00524-y,https://doi.org/10.1007/s10032-025-00524-y
25,Method,A Comprehensive Survey of Floor Plan Image Analysis and Related Applications,"Rasika Khade, Krupa Jariwala, Chiranjoy Chattopadhyay",29.0,1.0,2025-5-18,Issue/Volume,10.1007/s10032-025-00528-8,https://doi.org/10.1007/s10032-025-00528-8
26,Method,Exploring the effectiveness of data-centric AI approaches to developing a prescription recognition system,"Jihyo Kim, Daejeong Mun, Jaemoon Hwang, Sangheum Hwang",29.0,1.0,2025-5-22,Issue/Volume,10.1007/s10032-025-00525-x,https://doi.org/10.1007/s10032-025-00525-x
27,Method,An Object Detection-Based Character Recognition Method for Ottoman Handwritten Documents,"Ali Alper Demir, Ufuk Özkaya",29.0,1.0,2025-5-28,Issue/Volume,10.1007/s10032-025-00529-7,https://doi.org/10.1007/s10032-025-00529-7
28,Method,Multi-level Style Control for Chinese Handwriting Generation,"Gang Yao, Liangrui Peng, Zhiyu Li, Tianqi zhao, Kemeng Zhao, Ning Ding, Yao Tao",28.0,3.0,2025-6-7,Issue/Volume,10.1007/s10032-025-00533-x,https://doi.org/10.1007/s10032-025-00533-x
29,Method,A structured document understanding model based on gate mechanism and cross attention,"Bin Jiang, Lei Zhang, Yong Wang",29.0,1.0,2025-6-7,Issue/Volume,10.1007/s10032-025-00535-9,https://doi.org/10.1007/s10032-025-00535-9
30,Method,PAST: Pairwise attention swin transformer for offline signature verification,"Yu-Jie Xiong, Jian-Xin Ren, Dong-Hai Zhu, Xi-Jiong Xie, Xi-He Qiu",29.0,1.0,2025-6-11,Issue/Volume,10.1007/s10032-025-00537-7,https://doi.org/10.1007/s10032-025-00537-7
31,Method,Binary Neighbors Model (BNM) : An LBP-Inspired Descriptor for Offline Writer Identification,"Abdelillah Semma, Said Lazrak, Nabil Lamii, Youssef Malhouni, Yaâcoub Hannad",29.0,1.0,2025-6-13,Issue/Volume,10.1007/s10032-025-00536-8,https://doi.org/10.1007/s10032-025-00536-8
32,Method,Neurosymbolic Information Extraction from Transactional Documents,"Arthur Hemmer, Mickaël Coustaty, Nicola Bartolo, Jean-Marc Ogier",28.0,3.0,2025-6-16,Issue/Volume,10.1007/s10032-025-00530-0,https://doi.org/10.1007/s10032-025-00530-0
33,Method,SlimDoc: lightweight distillation of document transformer models,"Marcel Lamott, Muhammad Armaghan Shakir, Adrian Ulges, Yves-Noel Weweler, Faisal Shafait",28.0,3.0,2025-6-18,Issue/Volume,10.1007/s10032-025-00542-w,https://doi.org/10.1007/s10032-025-00542-w
34,Method,Few-Shot Quaternion-valued Correlation Squeeze Network for Document Image Layout Segmentation,"Rui Yao, Qiwei Yu, Songhui Zhao, Yuxuan Yang, Yong Zhou, Bing Liu",29.0,1.0,2025-6-19,Issue/Volume,10.1007/s10032-025-00539-5,https://doi.org/10.1007/s10032-025-00539-5
35,Method,Enhancing music score analysis with Monte Carlo dropout: a probabilistic approach to staff-region detection,"Samuel B. Oliva-Bulpitt, Juan P. Martinez-Esteso, Alejandro Galan-Cuenca, Francisco J. Castellanos, Antonio Javier Gallego",28.0,3.0,2025-6-20,Issue/Volume,10.1007/s10032-025-00541-x,https://doi.org/10.1007/s10032-025-00541-x
36,Method,Character recognition for Greek squeezes,"Nicholas R. Howe, Feiran Chang, Isabella Falbo, Tajhini Brown, Aaron Hershkowitz",28.0,3.0,2025-6-30,Issue/Volume,10.1007/s10032-025-00540-y,https://doi.org/10.1007/s10032-025-00540-y
37,Method,On self-supervision in historical handwritten document segmentation,"Josef Baloun, Martin Prantl, Ladislav Lenc, Jiří Martínek, Pavel Král",28.0,3.0,2025-7-1,Issue/Volume,10.1007/s10032-025-00538-6,https://doi.org/10.1007/s10032-025-00538-6
38,Method,Towards automatic efficient recognition of multiresolution offline handwritten Urdu text using swin transformers,"Aejaz Farooq Ganai, Nasir N. Hurrah, Farida Khursheed",29.0,1.0,2025-7-12,Issue/Volume,10.1007/s10032-025-00544-8,https://doi.org/10.1007/s10032-025-00544-8
39,Method,Leveraging multimodal fusion for emotion detection in comics: integrating text and visual cues with RoBERTa and vision transformers,"Rishu, Vinay Kukreja",29.0,2.0,2025-7-24,Issue/Volume,10.1007/s10032-025-00546-6,https://doi.org/10.1007/s10032-025-00546-6
40,Method,Classification and feature extraction of text from hindi document for optical character recognition,"Ravi Kant Yadav, Sanjay Kumar Yadav, Mainejar Yadav, Rakhi Yadav, Achyut Shankar, Mohammed Amoon",29.0,2.0,2025-8-11,Issue/Volume,10.1007/s10032-025-00552-8,https://doi.org/10.1007/s10032-025-00552-8
41,Method,Towards the digitization of Kurdish handwritten script using deep learning: a comprehensive analysis,"Karez Abdulwahhab Hamad, Shareef M. Shareef",29.0,2.0,2025-8-27,Issue/Volume,10.1007/s10032-025-00545-7,https://doi.org/10.1007/s10032-025-00545-7
42,Method,From pixels to tables: reconstructing complex tables from document images,"Sachin Raja, Ajoy Mondal, C. V. Jawahar",29.0,2.0,2025-9-2,Issue/Volume,10.1007/s10032-025-00553-7,https://doi.org/10.1007/s10032-025-00553-7
43,Method,Addressing the attention drift problem for khmer long textline recognition,"Rina Buoy, Sovisal Chenda, Nguonly Taing, Marry Kong, Masakazu Iwamura, Koichi Kise",29.0,2.0,2025-9-8,Issue/Volume,10.1007/s10032-025-00554-6,https://doi.org/10.1007/s10032-025-00554-6
44,Method,Optimizing identity documents classification in online systems: A comparative analysis,"Joris Voerman, Musab Al-Ghadi, Nicolas Sidere, Mickael Coustaty, Olivier Lessard",29.0,2.0,2025-9-8,Issue/Volume,10.1007/s10032-025-00555-5,https://doi.org/10.1007/s10032-025-00555-5
45,Method,Leveraging self-supervision and open-set detection for improving pattern spotting in historical documents,"Jose M. Saavedra, Christopher Stears, Marcelo Pizarro, Cristóbal Loyola, Luis Aros",29.0,2.0,2025-9-21,Issue/Volume,10.1007/s10032-025-00558-2,https://doi.org/10.1007/s10032-025-00558-2
46,Method,Devanagari character encoded mix-merge vision transformer for robust document layout analysis,"Shweta Singh, Sudeep Varshney, Ankur Choudhary",29.0,2.0,2025-9-22,Issue/Volume,10.1007/s10032-025-00556-4,https://doi.org/10.1007/s10032-025-00556-4
47,Method,CalliNet: a triplet network for chinese calligraphy style classification,"Weilun Zhang, Hui Ma, Li Liu, Yue Lu, Ching Y. Suen",29.0,2.0,2025-10-8,Issue/Volume,10.1007/s10032-025-00559-1,https://doi.org/10.1007/s10032-025-00559-1
48,Method,InkSynth: recognizing Bengali compound characters with synthesized data and deep fusion networks,"Sumit Saha, Mrinmoyee Bhattacharya",29.0,2.0,2025-11-20,Issue/Volume,10.1007/s10032-025-00561-7,https://doi.org/10.1007/s10032-025-00561-7
49,Method,Data rescue of historical tables through semi-supervised table structure recognition,"Loitongbam Gyanendro Singh, Stuart E. Middleton",29.0,2.0,2025-12-1,Issue/Volume,10.1007/s10032-025-00562-6,https://doi.org/10.1007/s10032-025-00562-6
50,Method,Skeleton-guided artistic text recognition,"Tien Do, Thuyen Tran, Khiem Le, Duy-Dinh Le, Thanh Duc Ngo",29.0,2.0,2025-12-12,Issue/Volume,10.1007/s10032-025-00565-3,https://doi.org/10.1007/s10032-025-00565-3
51,Method,A Graph-Augmented Multi-Stage Transformer Model for Document Layout Understanding,"Aresha Arshad, Momina Moetesum, Adnan ul Hasan, Faisal Shafait",,,2025-12-13,Early Access / In Press,10.1007/s10032-025-00566-2,https://doi.org/10.1007/s10032-025-00566-2
