No,Type,Title,Authors,Decision,Paper_Link,PDF_Link
38,Method,Energy-Efficient Random Variate Generation via Compressed Lookup Tables,"Johann Ukrow, Anna Kazachkova, Nicolas Alder, Sven Köhler, Rainer Schlosser, Ralf Herbrich",Accept (Poster),https://openreview.net/forum?id=hRY0ytSnM0,https://openreview.net/pdf?id=hRY0ytSnM0
39,Method,Gen-DFL: Decision-Focused Generative Learning for Robust Decision Making,"Prince Wang, Shuyi Chen, Jinhao Liang, Ferdinando Fioretto, Shixiang Zhu",Accept (Poster),https://openreview.net/forum?id=GU2197a3Lm,https://openreview.net/pdf?id=GU2197a3Lm
40,Method,Combination-of-Experts with Knowledge Sharing for Cross-Task Vehicle Routing Problems,"Zikang Yu, Jinbiao Chen, Jiahai Wang",Accept (Poster),https://openreview.net/forum?id=lHBs9mbgwp,https://openreview.net/pdf?id=lHBs9mbgwp
41,Method,Incomplete Multi-View Multi-Label Classification via Shared Codebook and Fused-Teacher Self-Distillation,"Xu Yan, Jun Yin, Shiliang Sun, Minghua Wan",Accept (Poster),https://openreview.net/forum?id=LAuep7N7rF,https://openreview.net/pdf?id=LAuep7N7rF
42,Method,Bridging Fairness and Explainability: Can Input-Based Explanations Promote Fairness in Hate Speech Detection?,"Yifan Wang, Mayank Jobanputra, Ji-Ung Lee, Soyoung Oh, Isabel Valera, Vera Demberg",Accept (Poster),https://openreview.net/forum?id=fPMu3Afv3s,https://openreview.net/pdf?id=fPMu3Afv3s
43,Method,Mini-cluster Guided Long-tailed Deep Clustering,"Zhixin Li, Yuheng Jia, Guanliang Chen, Hui LIU, Junhui Hou",Accept (Poster),https://openreview.net/forum?id=3JlljaiQwR,https://openreview.net/pdf?id=3JlljaiQwR
44,Method,SpatiaLab: Can Vision–Language Models Perform Spatial Reasoning in the Wild?,"Azmine Toushik Wasi, Wahid Faisal, Abdur Rahman, Mahfuz Ahmed Anik, Munem Shahriar, Mohsin Topu, Sadia Tasnim Meem, Rahatun Priti, Sabrina Mitu, Iqramul Hoque, Shahriyar Ridoy, Mohammed Eunus Ali, Majd Hawasly, Mohammad Raza, Md Rizwan Parvez",Accept (Poster),https://openreview.net/forum?id=fWWUPOb0CT,https://openreview.net/pdf?id=fWWUPOb0CT
45,Method,PTQ4ARVG: Post-Training Quantization for AutoRegressive Visual Generation Models,"Xuewen Liu, Zhikai Li, Jing Zhang, Mengjuan Chen, Jianquan Li, Qingyi Gu",Accept (Poster),https://openreview.net/forum?id=jZnmOOJX1e,https://openreview.net/pdf?id=jZnmOOJX1e
46,Method,Traceable Evidence Enhanced Visual Grounded Reasoning: Evaluation and Method,"Haochen Wang, Xiangtai Li, Zilong Huang, Anran Wang, Jiacong Wang, Tao Zhang, Jiani zheng, Sule Bai, Zijian Kang, Jiashi Feng, Zhuochen Wang, Zhaoxiang Zhang",Accept (Poster),https://openreview.net/forum?id=zwMpimSZEq,https://openreview.net/pdf?id=zwMpimSZEq
47,Method,Provable and Practical In-Context Policy Optimization for Self-Improvement,"Tianrun Yu, Yuxiao Yang, Zhaoyang Wang, Kaixiang Zhao, Porter Jenkins, Xuchao Zhang, Chetan Bansal, Huaxiu Yao, Weitong Zhang",Accept (Poster),https://openreview.net/forum?id=TAthdtPe7k,https://openreview.net/pdf?id=TAthdtPe7k
48,Method,On the Computational Limits of AI4S-RL : A Unified $\varepsilon$-$N$ Analysis,"Qili Shen, Kairui Feng, Ang He, Xuanhong Chen, Dake Zhang",Accept (Poster),https://openreview.net/forum?id=BZnnIeeQox,https://openreview.net/pdf?id=BZnnIeeQox
49,Method,Conformal Robustness Control: A New Strategy for Robust Decision,"Yang Hu, Jieren Tan, Changliang Zou, Yajie Bao, Haojie Ren",Accept (Oral),https://openreview.net/forum?id=bt4Ahpemmi,https://openreview.net/pdf?id=bt4Ahpemmi
50,Method,Go-Browse: Training Web Agents with Structured Exploration,"Apurva Gandhi, Graham Neubig",Accept (Poster),https://openreview.net/forum?id=IpzRWE52yw,https://openreview.net/pdf?id=IpzRWE52yw
51,Method,Seeing Through the Brain: New Insights from Decoding Visual Stimuli with fMRI,"Zheng Huang, Enpei Zhang, Weikang Qiu, Yinghao Cai, Carl Yang, Elynn Chen, Xiang Zhang, Rex Ying, Dawei Zhou, Yujun Yan",Accept (Oral),https://openreview.net/forum?id=88ZLp7xYxw,https://openreview.net/pdf?id=88ZLp7xYxw
52,Method,SFT Doesn’t Always Hurt General Capabilities: Revisiting Domain-Specific Fine-Tuning in LLMs,"Jiacheng Lin, Zhongruo Wang, Kun Qian, Tian Wang, Arvind Srinivasan, Hansi Zeng, Ruochen Jiao, Xie Zhou, Jiri Gesi, Dakuo Wang, Yufan Guo, Kai Zhong, Weiqi Zhang, sujay sanghavi, Changyou Chen, Hyokun Yun, Lihong Li",Accept (Poster),https://openreview.net/forum?id=ru93xpQFi1,https://openreview.net/pdf?id=ru93xpQFi1
53,Method,Look Back to Reason Forward: Revisitable Memory for Long-Context LLM Agents,"Yaorui SHI, Yuxin Chen, Siyuan Wang, Sihang Li, Hengxing Cai, Qi GU, Xiang Wang, An Zhang",Accept (Poster),https://openreview.net/forum?id=1cymflI2Lh,https://openreview.net/pdf?id=1cymflI2Lh
54,Method,EmotionThinker: Prosody-Aware Reinforcement Learning for Explainable Speech Emotion Reasoning,"Dingdong WANG, Shujie LIU, Tianhua Zhang, Youjun Chen, Jinyu Li, Helen Meng",Accept (Oral),https://openreview.net/forum?id=wbttgzp7MT,https://openreview.net/pdf?id=wbttgzp7MT
55,Method,Planning with an Embodied Learnable Memory,"Priyam Parashar, Jacob Krantz, Matthew Chang, Kavit Shah, Xavier Puig, Roozbeh Mottaghi",Accept (Poster),https://openreview.net/forum?id=79BOATBal9,https://openreview.net/pdf?id=79BOATBal9
56,Method,REA-RL: Reflection-Aware Online Reinforcement Learning for Efficient Reasoning,"Hexuan Deng, Wenxiang Jiao, Xuebo Liu, Jun Rao, Min Zhang",Accept (Poster),https://openreview.net/forum?id=E6keG5QDct,https://openreview.net/pdf?id=E6keG5QDct
57,Method,Multi-objective Large Language Model Alignment with Hierarchical Experts,"Zhuo Li, Guodong DU, Weiyang Guo, Yigeng Zhou, Xiucheng Li, Wenya Wang, Fangming Liu, Yequan Wang, Deheng Ye, Min Zhang, Jing Li",Accept (Poster),https://openreview.net/forum?id=UhmEdfAk46,https://openreview.net/pdf?id=UhmEdfAk46
58,Method,RankFlow: Property-aware Transport for Protein Optimization,"Lu Yu, Wei Xiang, Kang Han, Gaowen Liu, Ramana Kompella",Accept (Poster),https://openreview.net/forum?id=uS5rA4fDJp,https://openreview.net/pdf?id=uS5rA4fDJp
59,Method,PredNext: Explicit Cross-View Temporal Prediction for Unsupervised Learning in Spiking Neural Networks,"Yiting Dong, Jianhao Ding, Zijie Xu, Tong Bu, Zhaofei Yu, Tiejun Huang",Accept (Poster),https://openreview.net/forum?id=LjugJFmItY,https://openreview.net/pdf?id=LjugJFmItY
60,Method,Spike-based Digital Brain: a novel fundamental model for brain activity analysis,"Shaolong Wei, Qiyu Sun, Mingliang Wang, Liang Sun, Weiping Ding, Jiashuang Huang",Accept (Poster),https://openreview.net/forum?id=Mkjcuo6PN4,https://openreview.net/pdf?id=Mkjcuo6PN4
61,Method,Online Decision Making with Generative Action Sets,"Jianyu Xu, Vidhi Jain, Bryan Wilder, Aarti Singh",Accept (Poster),https://openreview.net/forum?id=J8hn5LzNOE,https://openreview.net/pdf?id=J8hn5LzNOE
62,Method,Efficient Best-of-Both-Worlds Algorithms for Contextual Combinatorial Semi-Bandits,"Mengmeng Li, Philipp Schneider, Jelisaveta Aleksic, Daniel Kuhn",Accept (Poster),https://openreview.net/forum?id=OW2vWSdBgW,https://openreview.net/pdf?id=OW2vWSdBgW
63,Method,From Observations to Events: Event-Aware World Models for Reinforcement Learning,"Peng Zhao-Han, Shaohui Li, Zhi Li, Shulan Ruan, Yu LIU, You He",Accept (Poster),https://openreview.net/forum?id=OWkkFaq1IZ,https://openreview.net/pdf?id=OWkkFaq1IZ
64,Method,A Near-Optimal Best-of-Both-Worlds Algorithm for Federated Bandits,"Zicheng Hu, Zihao Wang, Cheng Chen",Accept (Poster),https://openreview.net/forum?id=Lkndkxeemx,https://openreview.net/pdf?id=Lkndkxeemx
65,Method,Adaptive Methods Are Preferable in High Privacy Settings: An SDE Perspective,"Enea Monzio Compagnoni, Alessandro Stanghellini, Rustem Islamov, Aurelien Lucchi, Anastasia Koloskova",Accept (Poster),https://openreview.net/forum?id=hSpA4DAoMk,https://openreview.net/pdf?id=hSpA4DAoMk
66,Method,Flow Caching for Autoregressive Video Generation,"Yuexiao Ma, Xuzhe Zheng, Jing Xu, Xiwei Xu, Feng Ling, Xiawu Zheng, Huafeng Kuang, Huixia Li, XING WANG, Xuefeng Xiao, Fei Chao, Rongrong Ji",Accept (Poster),https://openreview.net/forum?id=vko4DuhKbh,https://openreview.net/pdf?id=vko4DuhKbh
67,Method,MemGen: Weaving Generative Latent Memory for Self-Evolving Agents,"Guibin Zhang, Muxin Fu, Shuicheng YAN",Accept (Poster),https://openreview.net/forum?id=vI56m4Iu4e,https://openreview.net/pdf?id=vI56m4Iu4e
68,Method,DeepRAG: Thinking to Retrieve Step by Step for Large Language Models,"Xinyan Guan, Jiali Zeng, Fandong Meng, Chunlei Xin, Yaojie Lu, Hongyu Lin, Xianpei Han, Le Sun, Jie Zhou",Accept (Poster),https://openreview.net/forum?id=VI2YaggHIF,https://openreview.net/pdf?id=VI2YaggHIF
69,Method,Diverse Dictionary Learning,"Yujia Zheng, Zijian Li, Shunxing Fan, Andrew Gordon Wilson, Kun Zhang",Accept (Poster),https://openreview.net/forum?id=lP4RsdfF6y,https://openreview.net/pdf?id=lP4RsdfF6y
70,Method,"SONA: Learning Conditional, Unconditional, and Matching-Aware Discriminator","Yuhta Takida, Satoshi Hayakawa, Takashi Shibuya, Masaaki Imaizumi, Naoki Murata, Bac Nguyen, Toshimitsu Uesaka, Chieh-Hsin Lai, Yuki Mitsufuji",Accept (Poster),https://openreview.net/forum?id=lymykMnKBS,https://openreview.net/pdf?id=lymykMnKBS
71,Method,Rethinking LLM Evaluation: Can We Evaluate LLMs with 200× Less Data?,"Shaobo Wang, Cong Wang, Wenjie Fu, Yue Min, Mingquan Feng, Isabel Guan, Xuming Hu, Conghui He, Cunxiang Wang, Kexin Yang, Xingzhang Ren, Fei Huang, Dayiheng Liu, Linfeng Zhang",Accept (Poster),https://openreview.net/forum?id=lZlZjSxdio,https://openreview.net/pdf?id=lZlZjSxdio
72,Method,Exploring Knowledge Purification in Multi-Teacher Knowledge Distillation for LLMs,"Ruihan Jin, Pengpeng Shao, Zhengqi Wen, Jinyang Wu, Mingkuan Feng, Shuo Yang, Chu Yuan Zhang, Jianhua Tao",Accept (Poster),https://openreview.net/forum?id=7pvJoB4aKO,https://openreview.net/pdf?id=7pvJoB4aKO
73,Method,PRISM: Partial-label Relational Inference with Spatial and Spectral Cues,"Yiyang Gu, Wenrui Wu, Yifang Qin, Taian Guo, Tao Zhe, Jiaru Tang, Zhiping Xiao, Weizhi Zhang, Ziyue Qiao, Wei Ju, Dongjie Wang, Xiao Luo, Philip Yu, Ming Zhang",Accept (Poster),https://openreview.net/forum?id=m2MeiYOJED,https://openreview.net/pdf?id=m2MeiYOJED
74,Method,Variational Autoencoding Discrete Diffusion with Enhanced Dimensional Correlations Modeling,"Tianyu Xie, Shuchen Xue, Zijin Feng, Tianyang Hu, Jiacheng Sun, Zhenguo Li, Cheng Zhang",Accept (Poster),https://openreview.net/forum?id=yh7MV2V0ba,https://openreview.net/pdf?id=yh7MV2V0ba
75,Method,DenseGRPO: From Sparse to Dense Reward for Flow Matching Model Alignment,"Haoyou Deng, Keyu Yan, Chaojie Mao, Xiang Wang, Yu Liu, Changxin Gao, Nong Sang",Accept (Poster),https://openreview.net/forum?id=nIwFge9nW0,https://openreview.net/pdf?id=nIwFge9nW0
76,Method,AutoDA-Timeseries: Automated Data Augmentation for Time Series,"Zijun Dou, Zhenhe Yao, Zhe Xie, Xidao Wen, Tong Xiao, Dan Pei",Accept (Poster),https://openreview.net/forum?id=vTLmHAkoIW,https://openreview.net/pdf?id=vTLmHAkoIW
77,Method,CodeBrain: Bridging Decoupled Tokenizer and Multi-Scale Architecture for EEG Foundation Model,"Jingying Ma, Feng Wu, QIKA LIN, Yucheng Xing, Chenyu Liu, Ziyu Jia, Mengling Feng",Accept (Poster),https://openreview.net/forum?id=msJgEkjwh5,https://openreview.net/pdf?id=msJgEkjwh5
78,Method,Mixture-of-World Models: Scaling Multi-Task Reinforcement Learning with Modular Latent Dynamics,"Boxuan Zhang, Weipu Zhang, Zhaohan Feng, Wei Xiao, Jian Sun, Jie Chen, Gang Wang",Accept (Poster),https://openreview.net/forum?id=qUQARlAx5y,https://openreview.net/pdf?id=qUQARlAx5y
79,Method,"MAS$^2$: Self-Generative, Self-Configuring, Self-Rectifying Multi-Agent Systems","Kun Wang, Guibin Zhang, ManKit Ye, Xinyu Deng, Dongxia Wang, Xiaobin Hu, Jinyang Guo, Yang Liu, Yufei Guo",Accept (Poster),https://openreview.net/forum?id=qumy27hMDY,https://openreview.net/pdf?id=qumy27hMDY
80,Method,Learning from Noisy Preferences: A Semi-Supervised Learning Approach to Direct Preference Optimization,"Xinxin Liu, Ming Li, Zonglin Lyu, Yuzhang Shang, Chen Chen",Accept (Poster),https://openreview.net/forum?id=rRc04jyoAk,https://openreview.net/pdf?id=rRc04jyoAk
81,Method,NIMO: a Nonlinear Interpretable MOdel,"Shijian Xu, Marcello Negri, Volker Roth",Accept (Poster),https://openreview.net/forum?id=OHn8jDdpFk,https://openreview.net/pdf?id=OHn8jDdpFk
82,Method,Inverse IFEval: Can LLMs Unlearn Stubborn Training Conventions to Follow Real Instructions?,"Qinyan Zhang, Xinping Lei, Ruijie Miao, FU YU, Haojie Fan, Le Chang, Jiafan Hou, Dingling Zhang, Zhongfei Hou, ZiqiangYang, puchangxin, FEI HU, Jingkai Liu, JIAHENG LIU, Tong Yang, Zaiyuan Wang, Ge Zhang, Xinjie Chen, Jianpeng Jiao, Wenhao Huang",Accept (Poster),https://openreview.net/forum?id=sTwMHXReLc,https://openreview.net/pdf?id=sTwMHXReLc
83,Method,PerfGuard: A Performance-Aware Agent for Visual Content Generation,"Zhipeng Chen, zhongrui zhang, Chao Zhang, Yifan Xu, LAN YANG, Jun Liu, Ke Li, Yi-Zhe Song",Accept (Poster),https://openreview.net/forum?id=tdN42GTv4S,https://openreview.net/pdf?id=tdN42GTv4S
84,Method,NFT: Bridging Supervised Learning and Reinforcement Learning in Math Reasoning,"Huayu Chen, Kaiwen Zheng, Qinsheng Zhang, Ganqu Cui, Yin Cui, Haotian Ye, Tsung-Yi Lin, Ming-Yu Liu, Jun Zhu, Haoxiang Wang",Accept (Poster),https://openreview.net/forum?id=ujBrsQm6Zu,https://openreview.net/pdf?id=ujBrsQm6Zu
85,Method,ORCaS: Unsupervised Depth Completion via Occluded Region Completion as Supervision,"Hyoungseob Park, Runjian Chen, Patrick Rim, Dong Lao, Alex Wong",Accept (Poster),https://openreview.net/forum?id=v2skNLbrfF,https://openreview.net/pdf?id=v2skNLbrfF
86,Method,MaskCO: Masked Generation Drives Effective Representation Learning and Exploiting for Combinatorial Optimization,"Lvda Chen, Yang Li, Junchi Yan",Accept (Poster),https://openreview.net/forum?id=psUjNnLhl9,https://openreview.net/pdf?id=psUjNnLhl9
87,Method,Multi-Action Self-Improvement For Neural Combinatorial Optimization,"Laurin Luttmann, Lin Xie",Accept (Poster),https://openreview.net/forum?id=6KrETIaOYD,https://openreview.net/pdf?id=6KrETIaOYD
88,Method,A State-Transition Framework for Efficient LLM Reasoning,"Liang Zhang, Yu Zhao, Longyue Wang, Tianqi Shi, Weihua Luo, Kaifu Zhang, Jinsong Su",Accept (Poster),https://openreview.net/forum?id=Zz8ikW4uWG,https://openreview.net/pdf?id=Zz8ikW4uWG
89,Method,Probing Rotary Position Embeddings through Frequency Entropy,"Yui Oka, Kentaro Hanafusa, Taku Hasegawa, Kyosuke Nishida, Kuniko Saito",Accept (Poster),https://openreview.net/forum?id=1JZuEDq62N,https://openreview.net/pdf?id=1JZuEDq62N
90,Method,Latent Denoising Makes Good Tokenizers,"Jiawei Yang, Tianhong Li, Lijie Fan, Yonglong Tian, Yue Wang",Accept (Poster),https://openreview.net/forum?id=1jBsi98fVe,https://openreview.net/pdf?id=1jBsi98fVe
91,Method,DrugTrail: Interpretable Drug Discovery via Structured Reasoning and Druggability‑Tailored Preference Optimization,"Yurou Liu, Mingyang Li, Xinyuan Zhu, Rui Jiao, Yiming Dong, Xinyu Tang, Yang Liu, Jieping Ye, Bing Su, Zheng Wang",Accept (Poster),https://openreview.net/forum?id=1pAW0y8WLH,https://openreview.net/pdf?id=1pAW0y8WLH
