No,Type,Title,Authors,Volume,Issue,Published,Status,DOI,Paper_Link
98,Method,Blind Omnidirectional Image Quality Assessment: Embracing the Magic Power of Multimodal Large Language Models,"Jiebin Yan, Jiayu Zhang, Junjie Chen, Pengfei Chen, Xuelin Liu, Ziwen Tan, Yuming Fang",134,2,2026-1-21,Issue/Volume,10.1007/s11263-025-02626-w,https://doi.org/10.1007/s11263-025-02626-w
99,Method,"GREx: Generalized Referring Expression Segmentation, Comprehension, and Generation","Henghui Ding, Chang Liu, Shuting He, Xudong Jiang, Yu-Gang Jiang",134,2,2026-1-21,Issue/Volume,10.1007/s11263-026-02729-y,https://doi.org/10.1007/s11263-026-02729-y
100,Method,AnyPattern: Towards In-context Image Copy Detection,"Wenhao Wang, Yifan Sun, Zhentao Tan, Yi Yang",134,2,2026-1-21,Issue/Volume,10.1007/s11263-025-02633-x,https://doi.org/10.1007/s11263-025-02633-x
101,Method,Deep Learning-Based Object Pose Estimation: A Comprehensive Survey,"Jian Liu, Wei Sun, Hui Yang, Zhiwen Zeng, Chongpei Liu, Jin Zheng, Xingyu Liu, Hossein Rahmani, Nicu Sebe, Ajmal Mian",134,2,2026-1-22,Issue/Volume,10.1007/s11263-025-02646-6,https://doi.org/10.1007/s11263-025-02646-6
102,Method,Learning Robust Event-Guided Representations for Person Re-Identification,"Chengzhi Cao, Xueyang Fu, Senyan Xu, Chengjie Ge, Kunyu Wang, Zheng-Jun Zha",134,2,2026-1-22,Issue/Volume,10.1007/s11263-025-02670-6,https://doi.org/10.1007/s11263-025-02670-6
103,Method,Periodic Vibration Gaussian: Dynamic Urban Scene Reconstruction and Real-time Rendering,"Yurui Chen, Chun Gu, Junzhe Jiang, Xiatian Zhu, Li Zhang",134,3,2026-1-23,Issue/Volume,10.1007/s11263-026-02740-3,https://doi.org/10.1007/s11263-026-02740-3
104,Method,Neural Discrimination-Prompted Transformers for Efficient UHD Image Restoration and Enhancement,"Cong Wang, Jinshan Pan, Liyan Wang, Wei Wang, Yang Yang",134,3,2026-1-23,Issue/Volume,10.1007/s11263-025-02662-6,https://doi.org/10.1007/s11263-025-02662-6
105,Method,Cosh-DiT: Co-Speech Gesture Video Synthesis via Hybrid Audio-Visual Diffusion Transformers,"Yasheng Sun, Zhiliang Xu, Hang Zhou, Jiazhi Guan, Quanwei Yang, Kaisiyuan Wang, Borong Liang, Yingying Li, Haocheng Feng, Jingdong Wang, Ziwei Liu, Koike Hideki",134,3,2026-1-24,Issue/Volume,10.1007/s11263-026-02752-z,https://doi.org/10.1007/s11263-026-02752-z
106,Method,Entropy-Guided Condensing for Vision Transformer,"Sihao Lin, Pumeng Lyu, Dongrui Liu, Zhihui Li, Wenguan Wang, Xiaojun Chang, Yuhui Zheng",134,3,2026-1-24,Issue/Volume,10.1007/s11263-026-02753-y,https://doi.org/10.1007/s11263-026-02753-y
107,Method,Bilateral Transformation of Biased Pseudo-Labels under Distribution Inconsistency,"Ruibing Hou, Hong Chang, MinYang Hu, BingPeng Ma, Shiguang Shan, Xilin Chen",134,3,2026-1-29,Issue/Volume,10.1007/s11263-025-02701-2,https://doi.org/10.1007/s11263-025-02701-2
