No,Type,Title,Authors,Track,Paper_Link,PDF_Link,arXiv_Link
22,Dataset,TalkingHeadBench: A Multi-Modal Benchmark & Analysis of Talking-Head DeepFake Detection,"Xinqi Xiong, Prakrut Patel, Qingyuan Fan, Amisha Wadhwa, Sarathy Selvam, Xiao Guo, Luchao Qi, Xiaoming Liu, Roni Sengupta",Main,https://openaccess.thecvf.com/content/WACV2026/html/Xiong_TalkingHeadBench_A_Multi-Modal_Benchmark__Analysis_of_Talking-Head_DeepFake_Detection_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Xiong_TalkingHeadBench_A_Multi-Modal_Benchmark__Analysis_of_Talking-Head_DeepFake_Detection_WACV_2026_paper.pdf,https://arxiv.org/abs/2505.24866
23,Dataset,QC-SF: Improving Computer Vision for Airborne LiDAR Point Clouds of Boreal Forests with Quebec Simulated Forest Dataset,"Olivier Stocker, Reza Mahmoudi Kouhi, Omid Reisi Gahrouei, Thierry Badard, Eric Guilbert",Main,https://openaccess.thecvf.com/content/WACV2026/html/Stocker_QC-SF_Improving_Computer_Vision_for_Airborne_LiDAR_Point_Clouds_of_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Stocker_QC-SF_Improving_Computer_Vision_for_Airborne_LiDAR_Point_Clouds_of_WACV_2026_paper.pdf,
24,Dataset,Grounding Descriptions in Images informs Zero-Shot Visual Recognition,"Shaunak Halbe, Junjiao Tian, K J Joseph, James Seale Smith, Katherine Stevo, Vineeth N. Balasubramanian, Zsolt Kira",Main,https://openaccess.thecvf.com/content/WACV2026/html/Halbe_Grounding_Descriptions_in_Images_informs_Zero-Shot_Visual_Recognition_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Halbe_Grounding_Descriptions_in_Images_informs_Zero-Shot_Visual_Recognition_WACV_2026_paper.pdf,https://arxiv.org/abs/2412.04429
25,Dataset,iMotion-LLM: Instruction-Conditioned Trajectory Generation,"Abdulwahab Felemban, Nussair Hroub, Jian Ding, Eslam Abdelrahman, Xiaoqian Shen, Abduallah Mohamed, Mohamed Elhoseiny",Main,https://openaccess.thecvf.com/content/WACV2026/html/Felemban_iMotion-LLM_Instruction-Conditioned_Trajectory_Generation_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Felemban_iMotion-LLM_Instruction-Conditioned_Trajectory_Generation_WACV_2026_paper.pdf,https://arxiv.org/abs/2406.06211
26,Dataset,Hierarchical Instance Tracking to Balance Privacy Preservation with Accessible Information,"Neelima Prasad, Jarek Reynolds, Neel Karsanbhai, Tanusree Sharma, Lotus Zhang, Abigale Stangl, Yang Wang, Leah Findlater, Danna Gurari",Main,https://openaccess.thecvf.com/content/WACV2026/html/Prasad_Hierarchical_Instance_Tracking_to_Balance_Privacy_Preservation_with_Accessible_Information_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Prasad_Hierarchical_Instance_Tracking_to_Balance_Privacy_Preservation_with_Accessible_Information_WACV_2026_paper.pdf,https://arxiv.org/abs/2512.10102
27,Dataset,Inpaint360GS: Efficient Object-Aware 3D Inpainting via Gaussian Splatting for 360deg Scenes,"Shaoxiang Wang, Shihong Zhang, Christen Millerdurai, Rüdiger Westermann, Didier Stricker, Alain Pagani",Main,https://openaccess.thecvf.com/content/WACV2026/html/Wang_Inpaint360GS_Efficient_Object-Aware_3D_Inpainting_via_Gaussian_Splatting_for_360deg_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Wang_Inpaint360GS_Efficient_Object-Aware_3D_Inpainting_via_Gaussian_Splatting_for_360deg_WACV_2026_paper.pdf,
28,Dataset,Photo Dating by Facial Age Aggregation,"Jakub Paplhám, Vojtěch Franc",Main,https://openaccess.thecvf.com/content/WACV2026/html/Paplham_Photo_Dating_by_Facial_Age_Aggregation_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Paplham_Photo_Dating_by_Facial_Age_Aggregation_WACV_2026_paper.pdf,
29,Dataset,Conversational Image Generation: Towards Multi-Round Personalized Generation with Multi-Modal Language Models,"Haochen Zhang, Animesh Sinha, Felix Juefei-Xu, Haoyu Ma, Kunpeng Li, Zhipeng Fan, Xiaoliang Dai, Tingbo Hou, Peizhao Zhang, Zecheng He",Main,https://openaccess.thecvf.com/content/WACV2026/html/Zhang_Conversational_Image_Generation_Towards_Multi-Round_Personalized_Generation_with_Multi-Modal_Language_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Zhang_Conversational_Image_Generation_Towards_Multi-Round_Personalized_Generation_with_Multi-Modal_Language_WACV_2026_paper.pdf,
30,Dataset,PhyEduVideo: A Benchmark for Evaluating Text-to-Video Models for Physics Education,"Megha Mariam K.M, Aditya Arun, Zakaria Laskar, C.V. Jawahar",Main,https://openaccess.thecvf.com/content/WACV2026/html/K.M_PhyEduVideo_A_Benchmark_for_Evaluating_Text-to-Video_Models_for_Physics_Education_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/K.M_PhyEduVideo_A_Benchmark_for_Evaluating_Text-to-Video_Models_for_Physics_Education_WACV_2026_paper.pdf,
31,Dataset,Automated Pore Detection from In-Situ FDM 3D Printing Video: A Comparative Evaluation of Modern Segmentation Models,"Abdullah Al Ahad Khan, Md Shariful Islam, Lin Li, Lai Jiang, Noushin Ghaffari",Main,https://openaccess.thecvf.com/content/WACV2026/html/Al_Ahad_Khan_Automated_Pore_Detection_from_In-Situ_FDM_3D_Printing_Video_A_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Al_Ahad_Khan_Automated_Pore_Detection_from_In-Situ_FDM_3D_Printing_Video_A_WACV_2026_paper.pdf,
32,Dataset,From Lightweight CNNs to SpikeNets: Benchmarking Accuracy-Energy Tradeoffs with Pruned Spiking SqueezeNet,"Radib Bin Kabir, Tawsif Tashwar Dipto, Mehedi Ahamed, Sabbir Ahmed, Md Hasanul Kabir",Main,https://openaccess.thecvf.com/content/WACV2026/html/Bin_Kabir_From_Lightweight_CNNs_to_SpikeNets_Benchmarking_Accuracy-Energy_Tradeoffs_with_Pruned_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Bin_Kabir_From_Lightweight_CNNs_to_SpikeNets_Benchmarking_Accuracy-Energy_Tradeoffs_with_Pruned_WACV_2026_paper.pdf,https://arxiv.org/abs/2602.09717
33,Dataset,Direct Visual Grounding by Directing Attention of Visual Tokens,"Parsa Esmaeilkhani, Longin Jan Latecki",Main,https://openaccess.thecvf.com/content/WACV2026/html/Esmaeilkhani_Direct_Visual_Grounding_by_Directing_Attention_of_Visual_Tokens_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Esmaeilkhani_Direct_Visual_Grounding_by_Directing_Attention_of_Visual_Tokens_WACV_2026_paper.pdf,https://arxiv.org/abs/2511.12738
34,Dataset,Beyond Paired Data: Self-Supervised UAV Geo-Localization from Reference Imagery Alone,"Tristan Amadei, Enric Meinhardt-Llopis, Benedicte Bascle, Corentin Abgrall, Gabriele Facciolo",Main,https://openaccess.thecvf.com/content/WACV2026/html/Amadei_Beyond_Paired_Data_Self-Supervised_UAV_Geo-Localization_from_Reference_Imagery_Alone_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Amadei_Beyond_Paired_Data_Self-Supervised_UAV_Geo-Localization_from_Reference_Imagery_Alone_WACV_2026_paper.pdf,
35,Dataset,ProSkill: Segment-Level Skill Assessment in Procedural Videos,"Michele Mazzamuto, Daniele Di Mauro, Gianpiero Francesca, Giovanni Maria Farinella, Antonino Furnari",Main,https://openaccess.thecvf.com/content/WACV2026/html/Mazzamuto_ProSkill_Segment-Level_Skill_Assessment_in_Procedural_Videos_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Mazzamuto_ProSkill_Segment-Level_Skill_Assessment_in_Procedural_Videos_WACV_2026_paper.pdf,https://arxiv.org/abs/2601.20661
36,Dataset,Ordinal-Aware Multimodal Engagement Recognition for Collaborative Learning,"Nha Tran, Dat Ly, Phi Ta, Hung Nguyen, Hien D. Nguyen",Main,https://openaccess.thecvf.com/content/WACV2026/html/Tran_Ordinal-Aware_Multimodal_Engagement_Recognition_for_Collaborative_Learning_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Tran_Ordinal-Aware_Multimodal_Engagement_Recognition_for_Collaborative_Learning_WACV_2026_paper.pdf,
37,Dataset,RampWatch: An In-the-Wild Dataset and Text-Guided Detection Framework for Recreational Vessels,"Malik Muhammad Asim, Claire B. Smallwood, Abdullah Tariq, Johnny Lo, Syed Zulqarnain Gilani",Main,https://openaccess.thecvf.com/content/WACV2026/html/Asim_RampWatch_An_In-the-Wild_Dataset_and_Text-Guided_Detection_Framework_for_Recreational_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Asim_RampWatch_An_In-the-Wild_Dataset_and_Text-Guided_Detection_Framework_for_Recreational_WACV_2026_paper.pdf,
