No,Type,Title,Authors,Track,Paper_Link,PDF_Link,arXiv_Link
474,Method,LLaVA-MORE: A Comparative Study of LLMs and Visual Backbones for Enhanced Visual Instruction Tuning,"Federico Cocchi, Nicholas Moratelli, Davide Caffagni, Sara Sarto, Lorenzo Baraldi, Marcella Cornia, Rita Cucchiara",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Cocchi_LLaVA-MORE_A_Comparative_Study_of_LLMs_and_Visual_Backbones_for_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Cocchi_LLaVA-MORE_A_Comparative_Study_of_LLMs_and_Visual_Backbones_for_ICCVW_2025_paper.pdf,https://arxiv.org/abs/2503.15621
475,Method,Low-Rank Prompt Adaptation for Open-Vocabulary Object Detection,"Zekun Zhang, Vu Quang Truong, Minh Hoai",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Zhang_Low-Rank_Prompt_Adaptation_for_Open-Vocabulary_Object_Detection_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Zhang_Low-Rank_Prompt_Adaptation_for_Open-Vocabulary_Object_Detection_ICCVW_2025_paper.pdf,
476,Method,CobraVPS: Code Template Optimization for Better Question Reasoning Accuracy with Visual Program Synthesis,"Jiajing Chen, Xiu Zhang, Yang Li, Renyu Zhang, Yujie Dong, Senem Velipasalar, Jing Zhang",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Chen_CobraVPS_Code_Template_Optimization_for_Better_Question_Reasoning_Accuracy_with_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Chen_CobraVPS_Code_Template_Optimization_for_Better_Question_Reasoning_Accuracy_with_ICCVW_2025_paper.pdf,
477,Method,A Plug-and-Play Approach for Robust Image Editing in Text-to-Image Diffusion Models,"Hyunwook Jo, Jiseung Maeng, Jun Hyung Park, Namhyuk Ahn, In Kyu Park",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Jo_A_Plug-and-Play_Approach_for_Robust_Image_Editing_in_Text-to-Image_Diffusion_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Jo_A_Plug-and-Play_Approach_for_Robust_Image_Editing_in_Text-to-Image_Diffusion_ICCVW_2025_paper.pdf,
478,Method,Strefer: Empowering Video LLMs with Space-Time Referring and Reasoning via Synthetic Instruction Data,"Honglu Zhou, Xiangyu Peng, Shrikant Kendre, Michael S Ryoo, Silvio Savarese, Caiming Xiong, Juan Carlos Niebles",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Zhou_Strefer_Empowering_Video_LLMs_with_Space-Time_Referring_and_Reasoning_via_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Zhou_Strefer_Empowering_Video_LLMs_with_Space-Time_Referring_and_Reasoning_via_ICCVW_2025_paper.pdf,https://arxiv.org/abs/2509.03501
479,Method,Uncertainty-Aware ControlNet: Bridging Domain Gaps with Synthetic Image Generation,"Joshua Niemeijer, Jan Ehrhardt, Heinz Handels, Hristina Uzunova",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Niemeijer_Uncertainty-Aware_ControlNet_Bridging_Domain_Gaps_with_Synthetic_Image_Generation_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Niemeijer_Uncertainty-Aware_ControlNet_Bridging_Domain_Gaps_with_Synthetic_Image_Generation_ICCVW_2025_paper.pdf,https://arxiv.org/abs/2510.11346
480,Method,Vocabulary-free Fine-grained Visual Recognition via Enriched Contextually Grounded Vision-Language Model,"Dmitry Demidov, Muhammad Zaigham Zaheer, Omkar Thawakar, Salman Khan, Fahad Shahbaz Khan",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Demidov_Vocabulary-free_Fine-grained_Visual_Recognition_via_Enriched_Contextually_Grounded_Vision-Language_Model_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Demidov_Vocabulary-free_Fine-grained_Visual_Recognition_via_Enriched_Contextually_Grounded_Vision-Language_Model_ICCVW_2025_paper.pdf,https://arxiv.org/abs/2507.23070
481,Method,Infusing fine-grained visual knowledge to Vision-Language Models,"Nikolaos-Antonios Ypsilantis, Kaifeng Chen, Andre Araujo, Ondrej Chum",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Ypsilantis_Infusing_fine-grained_visual_knowledge_to_Vision-Language_Models_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Ypsilantis_Infusing_fine-grained_visual_knowledge_to_Vision-Language_Models_ICCVW_2025_paper.pdf,https://arxiv.org/abs/2508.12137
482,Method,Learning by Taking Notes: Memory-Guided Continual Learning for Generative Multimodal Models,"Yanhui Guo, Chenghuan Guo, Yan Gao, Yi Sun",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Guo_Learning_by_Taking_Notes_Memory-Guided_Continual_Learning_for_Generative_Multimodal_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Guo_Learning_by_Taking_Notes_Memory-Guided_Continual_Learning_for_Generative_Multimodal_ICCVW_2025_paper.pdf,
483,Method,GLAD: Generalizable Tuning for Vision-Language Models,"Yuqi Peng, Pengfei Wang, Jianzhuang Liu, Shifeng Chen",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Peng_GLAD_Generalizable_Tuning_for_Vision-Language_Models_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Peng_GLAD_Generalizable_Tuning_for_Vision-Language_Models_ICCVW_2025_paper.pdf,https://arxiv.org/abs/2507.13089
484,Method,Mitigating Language Confusion for Multimodal Foundation Models via Confusion-Aware Preference Optimization Pipeline,"Seunghyun Hwang, Sungjun Lim, Soyeon Shin, Hyun-Geun Kim, Jungwon Lim, Juncheol Kim, Byungseok Kang, Daewoo Myoung",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Hwang_Mitigating_Language_Confusion_for_Multimodal_Foundation_Models_via_Confusion-Aware_Preference_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Hwang_Mitigating_Language_Confusion_for_Multimodal_Foundation_Models_via_Confusion-Aware_Preference_ICCVW_2025_paper.pdf,
485,Method,CoT-Pose: Chain-of-Thought Reasoning for 3D Pose Generation from Abstract Prompts,"Junuk Cha, Jihyeon Kim",MMFM,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/html/Cha_CoT-Pose_Chain-of-Thought_Reasoning_for_3D_Pose_Generation_from_Abstract_Prompts_ICCVW_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025W/MMFM/papers/Cha_CoT-Pose_Chain-of-Thought_Reasoning_for_3D_Pose_Generation_from_Abstract_Prompts_ICCVW_2025_paper.pdf,https://arxiv.org/abs/2508.07540
